project_id,fragment,char_location,type,keyword,label
bc383f21360a595f1fec42df20a93552," organization we've teamed up with: Young adults, a largely unknown group in the war on cancer, account for 72,000 new diagnoses each year. That's one every eight mi",4175.0,battle,war,tp.nan
a26c6f21c9721d31e18dc1af72a7a5fd,,,none,,tp.nan
8bcb7c12c554fc621d6926acdda16aba,,,none,,tp.nan
a26f748173fa6eb9bacde5de3a8d50ec,,,none,,tp.nan
8d59c62d0e2df7db146f08aa07e11779,,,none,,tp.nan
6b9ea5e71b5d7b1a98e38630a240e78b,,,none,,tp.nan
60456399c9d2c3bbe8dabf8d53f88375,,,none,,tp.nan
df32b1125bfe56138d5208ed162c63f7,,,none,,tp.nan
7e400e7c05723b28281a06451fe8d9db,,,none,,tp.nan
925f543d54d2f77b53e7f75f31ef3d5f,"nfronted daily with some new sadness. With your help I will create an artwork to battle not just cancer’s struggles but also the daily reports focused on fear, anger an",5960.0,battle,battle,tp.nan
925f543d54d2f77b53e7f75f31ef3d5f,ew Hampshire and New York (I have selected these states because that is where my journey with cancer has taken me). Costs incurred to publicize receptions and supply mat,4198.0,journey,journey,tp.nan
925f543d54d2f77b53e7f75f31ef3d5f,can be multiplied and shared.  I would like to exhibit in the three states of my journey with cancer before shipping the work to my supporters next December. This is a g,6540.0,journey,journey,tp.nan
31235a01c0dd6687542e3b5684a46b80,,,none,,tp.nan
0e8fdd49e6857ebca7a44585eaf585aa, that when she was better we would begin work on our restaurant. My mom lost her fight on 02-09-15. I feel that the best way to honor my mom is to go through with it a,1001.0,battle,fight,tp.nan
3d004892b8c8fd10fbede6023759a8d5,,,none,,tp.nan
050d1e7f7fa1b3c8580669daf5549998,,,none,,tp.nan
8f21a48b1b6862df1db52183548b5913,,,none,,tp.nan
773c83f2783eb12b9548ccb12ee81b8c,,,none,,tp.nan
01ac444c902d10f0eb6d1d8ed2f4a4d0,"Shahrzad Darafsheh is a 36 year old artist battling cancer in Tehran. This deeply-layered book, in a limited edition of 300, is a wi",42.0,battle,battling,tp.nan
01ac444c902d10f0eb6d1d8ed2f4a4d0,"rse of chemotherapy. This book operates on several levels; as a chronicle of her journey through a sickness, an object made of various materials of different opacities e",517.0,journey,journey,tp.nan
aa0157ea858453a893a5492848cf4782,,,none,,tp.nan
02a6b2d3d7895a65e52dbc13b814ddc6,"ne. From diagnosis to remission, relapse and treatment: experience a young man’s journey with cancer in this honest and inspiring exploration of modern science and the h",832.0,journey,journey,tp.nan
02a6b2d3d7895a65e52dbc13b814ddc6,"sease, directly or indirectly. The Eulogy of Toby Peach is the true story of his journey with Hodgkin’s Lymphoma, a cancer of the lymph nodes that he faced at the age of",1566.0,journey,journey,tp.nan
02a6b2d3d7895a65e52dbc13b814ddc6,"EULOGY OF TOBY PEACH is a story of hope, celebration and humanity. It follows my journey with Hodgkin’s Lymphoma, from diagnosis at 19 to remission, to relapse and to le",1931.0,journey,journey,tp.nan
02a6b2d3d7895a65e52dbc13b814ddc6,"show to its full potential at the Edinburgh Festival is an integral part of this journey. It is the biggest and most exciting arts festival in the world, a fantastic opp",3842.0,journey,journey,tp.nan
402035340a590add9d1104e665623441,,,none,,tp.nan
5e8d6edc314de1da7b28f0f383fde1a7,,,none,,tp.nan
49957ff6e4314f8cf6d9958b69c694ad,,,none,,tp.nan
545c4e615a66f463688e94ef7d6859e7,,,none,,tp.nan
f2fcba7a7678e93f56ace34fa0b034e4,n where you are. I just wanted to tell you that it gets better. Just keep up the fight.” I told her “Thank you” and gave her a hug. I couldn't help it. It was the best,1091.0,battle,fight,tp.nan
f2fcba7a7678e93f56ace34fa0b034e4,s daunting. It was great to have a physical reminder that there was something to fight for. Some days weren’t great - we all have those - and having these bracelets to,2044.0,battle,fight,tp.nan
ef9d3bf8408fe4be6cfb57f32a624592,,,none,,tp.nan
e95dd1f8d6a66b1540f24e9bc60ebceb,,,none,,tp.nan
01d0ba764e192cd5128a09f33c7224a2,,,none,,tp.nan
06e0e6b6c3514ede1eeb5cf820ea5c83,,,none,,tp.nan
cd751b01818e132b5e36ac16bda60228,,,none,,tp.nan
d575ab836bf385aa72fc610a0b05bebf,"lfilling their own emotional need to provide practical, effective support in the fight against cancer. Our smart snack options are delivered to patients’ homes, or to ",1377.0,battle,fight,tp.nan
d575ab836bf385aa72fc610a0b05bebf,"gift boxes filled with hand-selected, nutritious and palatable snacks for people fighting cancer and those in remission hoping to maintain a healthy lifestyle and stay ca",1082.0,battle,fighting,tp.nan
d575ab836bf385aa72fc610a0b05bebf,"wings.  Snack Boxes are filled with nutritional, fun snacking options for people fighting cancer and survivors in remission wanting to maintain healthy habits.  Our ""bite",1705.0,battle,fighting,tp.nan
d575ab836bf385aa72fc610a0b05bebf,hemo Bites Snack Boxes. My hope is to empower others to support their loved ones journey from cancer to wellness. Gifts of healthy snacks and whole foods recipes are hel,769.0,journey,journey,tp.nan
de167e3a3404e2bc4b6099cbfadeaeb5,"The journey through pain is a divine one. Through our struggles, discoveries and ultimate ch",3.0,journey,journey,tp.nan
f44736b4850735feb16ecdfeb83cb6ac,,,none,,tp.nan
a0b208ac955ae734936de40b579f4e01,"ran recently -- QA: ""'Spartacus' star Andy Whitfield's wife making doc about his fight with cancer"" http://www.foxnews.com/entertainment/2012/07/17/qa-partacus-star-an",1584.0,battle,fight,tp.nan
a0b208ac955ae734936de40b579f4e01,"ath-cancer.html#ixzz1ylQ2KPSS Inside Spartacus Star Andy Whitfield's Brave Final Fight Against Cancer  Mike Fleeman http://www.people.com/people/article/0,,20606566,00",9237.0,battle,fight,tp.nan
a0b208ac955ae734936de40b579f4e01,"t to his lead role in the hit television show, “Spartacus: Blood and Sand,” into fighting life threatening cancer.  This is Andy's story, but it also about having the cou",2030.0,battle,fighting,tp.nan
a0b208ac955ae734936de40b579f4e01,"s-fans-230200129.html  Film documenting ‘Spartacus’ star Andy Whitfield’s cancer battle needs funds
http://www.washingtonpost.com/blogs/celebritology/post/film-document",10123.0,battle,battle,tp.nan
a0b208ac955ae734936de40b579f4e01," to offer would only give him a 25% chance for survival, they set their sites on beating cancer by making a promise in matching “Be Here Now” tattoos, to take Andy’s hea",2830.0,battle,beating,tp.nan
532a98c290be99fb7e1866fb61267dca,,,none,,tp.nan
2a7bf2e6cd525149a458dda22c43d0c8,Southeastern PA.My goal is to share our extraordinarily sad but beautiful cancer journey with others and to open a dialogue that Paul captured so beautifully with pen an,342.0,journey,journey,tp.nan
ce171cac58745bff09c77c2872c14d95,,,none,,tp.nan
4a9b1bb929ff19290e3115886b6ac839,,,none,,tp.nan
03568559a7ef20feb23f185469a1c0b0,,,none,,tp.nan
9dffa73622f293e8375f90c4f8654ab0,"when they realized their music could be more powerful than their medicine in the fight against women’s cancers. Dancing with N.E.D., a documentary in progress, follows",287.0,battle,fight,tp.nan
9dffa73622f293e8375f90c4f8654ab0,"the story of their doctors, the people who guide them through that unpredictable journey and who are there every step of the way. As Dr. Soper, one of the band members s",1846.0,journey,journey,tp.nan
9680efb24d7eb2bd72ac3eb4f4ecdcb7,"plished the rest and will be running Knots and Arrows together.   During Becca's fight with cancer, two inspirational quotes encouraged our family along the way. Someh",1707.0,battle,fight,tp.nan
9680efb24d7eb2bd72ac3eb4f4ecdcb7, be near and dear to our hearts.  One thing we quickly learned on Becca's cancer journey is that fundraising for a cause is HARD! Anyone who has ever run a fundraiser kn,641.0,journey,journey,tp.nan
00ea147fbd21406eda6ea59d96943f39,,,none,,tp.nan
8a8d918f6e07b99b3ac44f8da99bddff,,,none,,tp.nan
886818961b4b28b3c971b21a3072c323,,,none,,tp.nan
9accdd1d4f202ef923e021ee8e055108,,,none,,tp.nan
8442c2cad513be5c012935e9aa9ce043,,,none,,tp.nan
35c84ca45bdcbdfcf05ee3faab9a02b9,"o work on many great projects over the years to help benefit survivors and those battling cancer. My book for children with cancer, ""You'll Be All Right, Buddy!"" was publ",139.0,battle,battling,tp.nan
e009447f2873f4453d4232793ec352fc,,,none,,tp.nan
1a42a69a305d939f050024468f56fe44,"styled, contemporary illustrations that relate to celebrating the battle that is fighting cancer.  These garments will help raise awareness, as well as help showcase the ",260.0,battle,fighting,tp.nan
1a42a69a305d939f050024468f56fe44,.I mean a real donation.  I want to see a difference made in the lives of people fighting this deadly disease. Since I am an accomplished artist of over 15 years I will b,638.0,battle,fighting,tp.nan
1a42a69a305d939f050024468f56fe44,spitals and with such organizations as Susan G. Komen and other prominent cancer fighting endeavors. Here are some example designs that will be available on the website o,1529.0,battle,fighting,tp.nan
1a42a69a305d939f050024468f56fe44,", aggressively styled, contemporary illustrations that relate to celebrating the battle that is fighting cancer.  These garments will help raise awareness, as well as h",245.0,battle,battle,tp.nan
ce274d5d866508d6ed07b978d62e60f8,,,none,,tp.nan
0a87d3ed56026a60862e4ac6733d0dbf,,,none,,tp.nan
6ffb5471767c48c16404a839d1531784,,,none,,tp.nan
8fae21072f798262f25c12ee4b1576c6,en a customer thanks me for offering an awareness product for something they are battling and noone else acknowledges.  Having loved ones with cancer and seeing those wit,1261.0,battle,battling,tp.nan
9d2505f6f5b2ab5bafc2e547f0716b37,,,none,,tp.nan
d3a338de8ee499e46e268d4d6fbb719e,,,none,,tp.nan
c12d0b0caa905c2a9ea5f874c41e385a,first priority is his relationship with the women he loves. After the process of battling cancer by Ellie's side things are uncertain for him as 2 years after her chemoth,3010.0,battle,battling,tp.nan
f44ec9d66ebecb8f8c14244e5c721080,,,none,,tp.nan
76118d5d616b96783621a9586aa9fe47,,,none,,tp.nan
df7769becec0b489ab320ad18f958977,,,none,,tp.nan
658aa505fdd00c7ee71fd3fc9c87de8d,"Chris is a young child stricken with cancer. He stands at the edge, fighting for his life against a seemingly unstoppable foe. The doctors have all but given",67.0,battle,fighting,tp.nan
658aa505fdd00c7ee71fd3fc9c87de8d,ing that his chances of survival are slim. What they don’t know is that Chris is fighting back in the realm of his subconscious mind. But his strength is slipping as the ,253.0,battle,fighting,tp.nan
5fa9359df5792e368df5f45a71379ec2,"ur name or the name of your child in the book (or the names of family or friends battling cancer in their families), to donating books to families in need. I am using Kic",4111.0,battle,battling,tp.nan
5fa9359df5792e368df5f45a71379ec2," talk about cancer with their kids, that they could personalize for their cancer journey. This 40-page hardcover book also has places to put in photos of their child and",755.0,journey,journey,tp.nan
5fa9359df5792e368df5f45a71379ec2,"vities to bond Mama with her children during the daunting emotional and physical journey upon them.  Book description: Once upon a time…

It’s how all heroes begin their",943.0,journey,journey,tp.nan
5fa9359df5792e368df5f45a71379ec2,"in their story, and 
you’re a hero, too! Your mama has cancer, and 
it’s a scary journey, but you can help your mama just by being you—special, wonderful, YOU. 
Your mam",1104.0,journey,journey,tp.nan
5fa9359df5792e368df5f45a71379ec2,"s a delightful, interactive story that will help parents approach this difficult journey in a way that protects their child's emotional health and strengthens their bond",1784.0,journey,journey,tp.nan
406fc26d0ebcfeb4d7f23aa6a4537c1d,,,none,,tp.nan
a576ffc408479537f45da606f52d5105,"rability, and strength each of the KAHLO models experienced through their unique battle conquering cancer. While at the same time showing them raw on canvas, with battl",230.0,battle,battle,tp.nan
a576ffc408479537f45da606f52d5105,"attle conquering cancer. While at the same time showing them raw on canvas, with battle scars and all, for the world to see, pure unadulterated beauty. Currently we are",312.0,battle,battle,tp.nan
263028d85fcb13794f4ae49f2b05e9c6,"st
friend, brings all of their High School friends together to convince Steve to
fight this disease. Old arguments and feelings will present itself when everyone
is ba",696.0,battle,fight,tp.nan
64e9095fb2f91d261a4a6136cb9defbc,,,none,,tp.nan
a8022a9542e6e63e6555d7419faca848,,,none,,tp.nan
cbb8175ab473163c4e368e75e6125d86,,,none,,tp.nan
3b6b9bece3c189f59393b4d48f7e8d94,,,none,,tp.nan
5554cbef6ddb8ae7d50b14ca851bab2b,,,none,,tp.nan
994518789fe83cc6a37072f252d296ca," forward with realizing my dream of becoming an author.     When I was initially battling breast cancer, I read several breast cancer memoirs and all of them covered the ",1315.0,battle,battling,tp.nan
994518789fe83cc6a37072f252d296ca,"fter treatment?  What would my “new normal” be like? So around two years into my journey, I set out to write a memoir about making it to the five year cancer-free milest",1719.0,journey,journey,tp.nan
4d2fa6bb84bf410fa26569d7a89dca06,"In 2002, I began my journey to fight against cancer by running for the Leukemia & Lymphoma’s Society Team in Training",30.0,battle,fight,tp.nan
4d2fa6bb84bf410fa26569d7a89dca06,"ising efforts, I have raised $10,000 for the Leukemia & Lymphoma Society to help fight cancer. 

 Since then, these causes have been close to my heart and I became mor",373.0,battle,fight,tp.nan
4d2fa6bb84bf410fa26569d7a89dca06,"elping this society when my 85-year-old grandfather passed away from a six-month battle with Lymphoma in 2012. While I had always felt drawn to this cause, the passing ",560.0,battle,battle,tp.nan
4d2fa6bb84bf410fa26569d7a89dca06,"and subsequently mentored and inspired hundreds of other athletes, many who were battling cancer. Her perseverance and determination greatly inspired me because she encou",1117.0,battle,battling,tp.nan
4d2fa6bb84bf410fa26569d7a89dca06," giving up, no matter how tough life can be.  Every day, thousands of people are battling cancer and striving to make it to the finish line.  To me, triathlons symbolize ",2792.0,battle,battling,tp.nan
4d2fa6bb84bf410fa26569d7a89dca06,"In 2002, I began my journey to fight against cancer by running for the Leukemia & Lymphoma’s Society Team in",19.0,journey,journey,tp.nan
e4649713d4a8d9f96fa2216dfd1d51b6,,,none,,tp.nan
3062a4c7eff042ee18647a816a334d58,,,none,,tp.nan
a034469be45554c7f00590ea9d5aafe1,,,none,,tp.nan
4c43e9df0312b60526861e911f9c6ccf,,,none,,tp.nan
3cc6eb2e46e0231ea65f87867e42d739,,,none,,tp.nan
16d8796174a1d6439ce95d7008ddf30f,"gnosed with Testicular Cancer. Like many men, he knew little about it, but as he battled it, he realised one major thing. Cancer doesn't just affect the patient - it aff",155.0,battle,battled,tp.nan
779716fd48cc66ed61d5c42c69213037,,,none,,tp.nan
b7fc45fcb42632f1023d5431fced1fa1,"a for the next 40 years.  From 1970 to 2011, Minda endured 10 major surgeries, 5 battles with cancer and 2 brain tumors.  After Minda passed away, Christine Kreyling and",2299.0,battle,battles,tp.nan
b7fc45fcb42632f1023d5431fced1fa1,"on grace that inspired her family and friends."" Not only did Minda survive these battles, she thrived and lived to the fullest. In the 40 years she fought for her life, ",2662.0,battle,battles,tp.nan
b7fc45fcb42632f1023d5431fced1fa1,"and Liz Garrigan of the Nashville Scene wrote, ""Over the course of her life, she battled Hodgkin's lymphoma, breast cancer, a brain tumor and Epstein-Barr syndrome, thou",2465.0,battle,battled,tp.nan
c863fd6c2fadfe969ddbb2c3bf72d3f1,"hospital when her brain had swelled from an apparent infection. She continued to fight for yet another year like the little soldier she was. Unfortunately, only this t",2528.0,battle,fight,tp.nan
223eaadc4ee879f9395a7779da436f7f,,,none,,tp.nan
8076d351487d97c5df118f9cca337872,,,none,,tp.nan
7bbb6e3dbf12ac60d26618963781afa9,,,none,,tp.nan
9c1a30f00e5fa4ea57ec4b0722f16171,,,none,,tp.nan
34ef68f457ab3a649f962660be5a0cb9,,,none,,tp.nan
e5c815ec71987b96061ff7f845914b71,,,none,,tp.nan
379944f80da71ff5df84ee93817d8b25,,,none,,tp.nan
1becef4239190bc138d0b6cfc3286fa6,,,none,,tp.nan
272b6841d6e35675c37dfce6f7abdace,"y, and insightful. You looked at the process of finding oneself
  ""sick"" and the path to wellness in a way that takes the reader
  along for the ride.  As a nurse who",3980.0,journey,path,tp.nan
272b6841d6e35675c37dfce6f7abdace,"The Booby Blog
Project is the creative result of my journey with breast cancer. The project
focuses on the publication and promotion of a bo",51.0,journey,journey,tp.nan
272b6841d6e35675c37dfce6f7abdace," Blog is one of the most engaging accounts
  of illness I have ever read. In her journey through breast cancer, Hollis
  Walker peels back layers of experience to reveal",2162.0,journey,journey,tp.nan
272b6841d6e35675c37dfce6f7abdace,"d spiritual
  insights that are the goal of a lifetime. This is a true heroine’s journey—someone
  who braves the dangers with exceptional courage, who then returns to s",2348.0,journey,journey,tp.nan
272b6841d6e35675c37dfce6f7abdace,"ndid reflections help open our hearts and minds to the healing complexity such a journey requires. Hollis’s playful, witty and soulful trek touches universal human exper",2962.0,journey,journey,tp.nan
1eedf4640dd5a542a8eb787dafec263c,,,none,,tp.nan
517a94b9403d8d26a7ad807c54eb9de8,"she has only three more months to live. You will learn about the struggles while fighting cancer. The movie is Dutch, however we will have English subtitles. (there is no",766.0,battle,fighting,tp.nan
65e48ade017fa4dd20c556823b26e818,"ory of a young girl who is diagnosed with cancer. She is faced with not only the battle of the disease itself, but with the struggles of identity that will ultimately f",202.0,battle,battle,tp.nan
73f554b3e380eaa87284f53ec069502d,,,none,,tp.nan
4ca20835c777e94a864849526168be7e,le to eat and enjoy life. These drinks have helped me with my Esophageal  Cancer fight.  This will Kickstart a blog and drink recipes booklet that I propose to donate ,229.0,battle,fight,tp.nan
47b940346c267468a136a4ecd50f156a,"elp steal back some joy in food, and win little battles with taste while doctors fight the war. As featured on NowThis: Why is this needed?  Doctors are so focused on ",310.0,battle,fight,tp.nan
47b940346c267468a136a4ecd50f156a,"back some joy in food, and win little battles with taste while doctors fight the war. As featured on NowThis: Why is this needed?  Doctors are so focused on treatmen",320.0,battle,war,tp.nan
cb4b70e0bb37e84e755c0c50249f5e22,,,none,,tp.nan
f3a9a11a26930dd2ddf740373b342c80,,,none,,tp.nan
74a1d0fbe2e6077596b142840a2d13a0,,,none,,tp.nan
cbd3f40f9d104061ab18c43f4662a0fa,"I most needed to know about when I first started negotiating the “new normal” of fighting brain cancer. In fact, it was at that time that I began writing the poems in it,",818.0,battle,fighting,tp.nan
c4a5157ebf494c90c2b74190a6996cde,"I am angry.  I am grateful for my anger.  The anger has given me the strength to fight you.  Since you walked into my life one year ago, I have driven to over 70 docto",1572.0,battle,fight,tp.nan
c4a5157ebf494c90c2b74190a6996cde,he future.  That would be the only worthwhile reward to this whole breast cancer battle. Thank you again for being part of my journey - and my story.,5011.0,battle,battle,tp.nan
c4a5157ebf494c90c2b74190a6996cde,". Dear Cancer, If there is one thing I have learned, it is that ‘YOU are not the enemy.’ Cancer kills.  That statement alone would lead anyone to believe that you are ",992.0,battle,enemy,tp.nan
c4a5157ebf494c90c2b74190a6996cde,"means everything to me that you're here. Please read on. This has been a healing journey for me and I know the process isn't 
over.  I remember just after hearing that I",223.0,journey,journey,tp.nan
c4a5157ebf494c90c2b74190a6996cde,t for me to send more books to more people! I am thrilled to be able to share my journey and hope that it helps someone in the future.  That would be the only worthwhile,4887.0,journey,journey,tp.nan
c4a5157ebf494c90c2b74190a6996cde, reward to this whole breast cancer battle. Thank you again for being part of my journey - and my story.,5056.0,journey,journey,tp.nan
8257b45737bfb7abd6ce6877dd441e95,"d from Medical Lake, Washington battles an aggressive form of bone cancer. After fighting with all his might, he succumbs to the cancer, and passes away after a year long",748.0,battle,fighting,tp.nan
8257b45737bfb7abd6ce6877dd441e95,"with all his might, he succumbs to the cancer, and passes away after a year long battle. Once he arrived in Heaven, he quickly finds out that Heavenly Father needs Gray",838.0,battle,battle,tp.nan
8257b45737bfb7abd6ce6877dd441e95,"atch my creations.  Grayson Andrews, a 19 year old from Medical Lake, Washington battles an aggressive form of bone cancer. After fighting with all his might, he succumb",699.0,battle,battles,tp.nan
5854c03b12bafda0642b92f69d7c2d96,Ride the Battle will consist of multiple webseries. This is just one project that Young at Heart,8.0,battle,battle,tp.nan
c200af63150b3cd9fa33e2f77ec74665,,,none,,tp.nan
92179b4494e3661c2f67a79907919a0d,,,none,,tp.nan
c3c013556928771e25eb93395c96837a,,,none,,tp.nan
4bb309f80f794d6c891a7ed32d0df5b7,,,none,,tp.nan
541957e9c018b989bcf3ad2c611fcf94,,,none,,tp.nan
1064b3b8e1842079c759ee9dec13631a,an every-day-wear item. Wearing one of these shirts is an encouragement to those fighting through treatments and reminds them they are not alone and they are a part of a ,3001.0,battle,fighting,tp.nan
1064b3b8e1842079c759ee9dec13631a,"rtable for the patient, it also adds to the pre-existing anxiety that comes with battling cancer.  As we all know when you look good, you feel good. Unfortunately for mos",1666.0,battle,battling,tp.nan
1064b3b8e1842079c759ee9dec13631a,s them they are not alone and they are a part of a community that supports their journey and is dedicated to finding a cure. Our initial campaign is to kickstart our pro,3120.0,journey,journey,tp.nan
b939e50c1348c08182c6b9d01d044d37,,,none,,tp.nan
b43148779d7a4cba57728bee26fd0ccc,,,none,,tp.nan
4bd0e6e878dd45150ce0cfe7ac189179,"nal experiences of creative director and artist, Sima Vassilieva, during her own fight with breast cancer. Sima saw herself as an Amazon warrior, one breast removed, f",275.0,battle,fight,tp.nan
93eeaeeefed72af39edf2f2d7c342590,I plan on writing about and documenting the life of a 25 year old girl and her battle with cancer. The funding is to help cover travel expenses to Orlando. I'll be sp,78.0,battle,battle,tp.nan
f85c25561babd3ebc1da4936851e9207,,,none,,tp.nan
0c691a1930d94f50fe62731523c0ec17,,,none,,tp.nan
5253a44d91926a2a962e972171e514ff,,,none,,tp.nan
bd76d2943d62f83b3fa065482cd19788,"-year-old cancer conqueror  Stacia Mers, has written a book about her successful battle over brain cancer. The book ""The Girl Who Had a Big Adventure - Cancer, Chemo & ",86.0,battle,battle,tp.nan
bd76d2943d62f83b3fa065482cd19788,"n, families and friends about facing cancer. I am also a cancer survivor, having beaten thyroid cancer less than a year after Stacia finished treatment. As a cancer sur",697.0,battle,beaten,tp.nan
c8d54ffe261c18d48d1da032971c6d6b,this dark place I was in and get ready for this fight.   I'm proud to say that I beat cancer right upside its ugly ass head!! I'M HERE and feeling like I have a secon,1776.0,battle,beat,tp.nan
47a0de1dcc4bb98f3ba69dce42968e31,,,none,,tp.nan
67deff55fd89386cd68c7f1eecbcaefc,,,none,,tp.nan
13e4f7df17e8177ce9c4c78acb360c9f,,,none,,tp.nan
079b2a5e40f78972260be450f74856a1,,,none,,tp.nan
7245fb5b4e4ca19bf5917fd7edbdf125,Tumorman is a fictional superhero born to fight against cancer! Tumorman has Zepto power that gives him the ability to enter int,41.0,battle,fight,tp.nan
7245fb5b4e4ca19bf5917fd7edbdf125,"er into individual body affected with cancer. Once Zepto power is active, he can fight cancer cells within a body organ. While fighting cancer, Tumorman faces many hur",202.0,battle,fight,tp.nan
7245fb5b4e4ca19bf5917fd7edbdf125," 3D printing, a 3D printed keychain will be a great way to show your support for fight against cancer!   Portable Power Bank - Receive a compact power bank to keep you",4398.0,battle,fight,tp.nan
7245fb5b4e4ca19bf5917fd7edbdf125,"Once Zepto power is active, he can fight cancer cells within a body organ. While fighting cancer, Tumorman faces many hurdles like complex structures within the human bod",248.0,battle,fighting,tp.nan
7245fb5b4e4ca19bf5917fd7edbdf125,"e a compact power bank to keep your mobile device juiced up, so you can continue battling cancer!  TinySuperhero Cape - Receive a TinySuperhero Cape with a ‘T’. Cape will",4531.0,battle,battling,tp.nan
5fcf90ca521c1b268eca8e302afc40e4,,,none,,tp.nan
fc2852f9309182e2bcfb6b8f1c834aa5,,,none,,tp.nan
3df18c185b0375e811a9601bb4867938,,,none,,tp.nan
4c52d1d30507543283ce279c237e5078,,,none,,tp.nan
15d56f7fa59a393a9711636ef0809fe5,,,none,,tp.nan
45c54f917283a8566034df49c57a9845,,,none,,tp.nan
ff3d45ff83dbfb20b1da0974e4170ab3,"from all over the world, and give hope to those who have fought or who are still fighting the battle against colorectal cancer.

 My motto is ""Don't let the fear of dying",773.0,battle,fighting,tp.nan
ff3d45ff83dbfb20b1da0974e4170ab3," to the faces of people from all over the world, and give hope to those who have fought or who are still fighting the battle against colorectal cancer.

 My motto is ""D",749.0,battle,fought,tp.nan
ff3d45ff83dbfb20b1da0974e4170ab3," the world, and give hope to those who have fought or who are still fighting the battle against colorectal cancer.

 My motto is ""Don't let the fear of dying, keep you ",786.0,battle,battle,tp.nan
590faec90a63e10ede6327c02802470b, lungs or lymph nodes.  Why am I telling you the story of my mother's victorious battle with cancer? I love beer. And I love to brew beer. What better way to marry my p,1485.0,battle,battle,tp.nan
39fb51d530e424dd3e6a6417f3140177," as soon as you pledge. I do have Cancer, but I am not near death. I am going to beat it. But chemo can be energy draining so I am recording now. Nevertheless, I don'",1826.0,battle,beat,tp.nan
db443c19cbb9f0f98c135aa25264dcdc,,,none,,tp.nan
49c576314b7ebaf20f0b3279a024c643,,,none,,tp.nan
9fba3a6bd2cdf5474ed5f314fe68f38b,,,none,,tp.nan
965a50bff8e0f54e73664db4c026dce8,,,none,,tp.nan
b105760da1c0f16a53b8eab7663e5c28,,,none,,tp.nan
23b1be4d8606540754ddb43591944399,,,none,,tp.nan
0aea821762957df220a49bdfa942dd5a,,,none,,tp.nan
7285cd4d733bbc9cd02478315635ec13," heard the word ""lymphoma"" on February 1, 2012.  Nathan Matta will follow Jake's journey through chemotherapy, radiation, and recovery, as well as Jake's continued parti",1215.0,journey,journey,tp.nan
ba9a09d564000286c3e5bd224d4f56aa,,,none,,tp.nan
62dc7154cec88e07a2f86bae0dec468f,,,none,,tp.nan
e7ddd11046c219d348909c096f21492e,,,none,,tp.nan
ac808322afd54ce69d030db65e956f9a,,,none,,tp.nan
3884e06f17b6035059461c87c3c54954,,,none,,tp.nan
695786a870582f488d73b1fedfa5ee9d,,,none,,tp.nan
e831008925d8ca0cb881faabae6fc8f3,,,none,,tp.nan
93dd178f860f2942e4bf822a2bf01f7f," hope of offering encouragement and solidarity to other young adults facing this fight. I'm convinced that people connect through story, and every time I've shared my ",1708.0,battle,fight,tp.nan
93dd178f860f2942e4bf822a2bf01f7f,"m college. I recount the physical, emotional, and spiritual highs and lows of my journey, with the hope of offering encouragement and solidarity to other young adults fa",1610.0,journey,journey,tp.nan
52dcca073820ebfd80b571620715835c,,,none,,tp.nan
2aff68930c0928e342de602181cffc1f,,,none,,tp.nan
843ae8d6b2a37a0c7e50f2b4430aa51d,"icture. The ribbon depicts the type of cancer, the circle represents the current fight, and the number is the stage of cancer. So, this person is currently fighting St",529.0,battle,fight,tp.nan
843ae8d6b2a37a0c7e50f2b4430aa51d,"rrent fight, and the number is the stage of cancer. So, this person is currently fighting Stage 1 Breast Cancer. If the ribbon has a star instead of a circle, that tells ",604.0,battle,fighting,tp.nan
843ae8d6b2a37a0c7e50f2b4430aa51d,ofile) and it is filled with inspirational pictures and quotes from other people fighting the same thing.   The Medical side of cancer is obviously the biggest side. Here,1992.0,battle,fighting,tp.nan
67e8436a30500dc0693aa2fb15d9388c,,,none,,tp.nan
7b910714c74f696113a57b43a5ad71ad, song --Understanding and to publish my journal entries from my experiences with fighting cancer.  I was a special education teacher when I was diagnosed with multiple my,112.0,battle,fighting,tp.nan
b3c270c8f196e9fa618ce10e71321b53,"make a donation and know someone who has fought, is fighting or sadly lost their fight to cancer please e-mail their name to Gerard.Lima@limafims.net and we will make ",1052.0,battle,fight,tp.nan
b3c270c8f196e9fa618ce10e71321b53,"lomba In Memory Of After you make a donation and know someone who has fought, is fighting or sadly lost their fight to cancer please e-mail their name to Gerard.Lima@lima",1023.0,battle,fighting,tp.nan
b3c270c8f196e9fa618ce10e71321b53," Michael Palomba In Memory Of After you make a donation and know someone who has fought, is fighting or sadly lost their fight to cancer please e-mail their name to Ger",1012.0,battle,fought,tp.nan
b3c270c8f196e9fa618ce10e71321b53,own for a 3 years helps Bradley find a reason to fight for his life. Can Bradley beat his cancer to stay alive giving him the chance to continue being the loving big ,632.0,battle,beat,tp.nan
d312becd68a592d6a0975a34d44b0c6f,,,none,,tp.nan
2f5306dd901f6454b97f9e5a96afce50,,,none,,tp.nan
e814c0e32180677623ce0b98f2db76b3, build photo-narrative body of work by gathering contributors who have endured a journey resulting in grievous bodily scarring as a result of cancer.  They will tell rea,1278.0,journey,journey,tp.nan
02a6b2d3d7895a65e52dbc13b814ddc6,"ctually is, the effects it has on the body, mind and those around us, and how we fight it – aspects I did not know or understand when diagnosed and throughout much of ",2229.0,battle,fight,tp.nan
