char_location,fragment,keyword,kw_start,metaphorical,project_id,type
,,,,,c6351fda3a7454c5c9cd01fe4bd032ef,none
,,,,,472b457be7505c43d3ab12c4544df18f,none
1075.0,you can. When you can. Skip going out to eat this week and put it towards Helins Fight. We need your help more now than ever.Share. Share. Share. Help us spread the wo,fight,81.0,True,1f15c4f4821c763d591f3efed4065762,battle
667.0,". CANCER. CANCER. Aggressive. Invasive, BRCA. Stage II Breast CANCER.  ENTER THE BATTLE: 6 Months Chemo. 6 months of hot/cold chills, fetal position, dry heaving, hair ",battle,81.0,True,1f15c4f4821c763d591f3efed4065762,battle
1371.0,"VED ONE FACE CANCER, YOU KNOW HOW IMPORTANT THIS GOFUNDME CAN BE. PLEASE HELP US BEAT CANCER.  F**k cancer.",beat,81.0,True,1f15c4f4821c763d591f3efed4065762,battle
836.0," and dancing. He died the next year, only living 800 days. His parents have been beating nb through funding research ever since.Beat Nb drives neuroblastoma cancer resea",beating,81.0,True,30645f059b41f17c3390e937e62672ed,battle
451.0,"FAR: $24,850 (GoFundMe doesn't allow us to adjust the total raised to show this).Beat Nb exists because of two sons. Will was diagnosed with stage 4 neuroblastoma at ",beat,81.0,True,30645f059b41f17c3390e937e62672ed,battle
675.0,"for survival. 9 years later, Will is playing hockey, largely due to the research Beat Nb continues to fund. Ezra was diagnosed at 13 months old, and loved trains and ",beat,81.0,True,30645f059b41f17c3390e937e62672ed,battle
883.0,"g 800 days. His parents have been beating nb through funding research ever since.Beat Nb drives neuroblastoma cancer research and raises awareness, making a differenc",beat,81.0,True,30645f059b41f17c3390e937e62672ed,battle
,,,,,f02acd38a06a2890275b80048839ec6d,none
3805.0,"o overcome this battle with cancer.I’m afraid but I also have so much hope. I am fighting hard to stay optimistic and positive, because I deeply believe in the power of p",fighting,81.0,False,27e163cf04b644cc5749f7ceeb0a127a,battle
6888.0,"ty that has supported me. I would like to advocate for patients like me, who are fighting cancer on their own. I've been invited by one of my nurses to help their hospita",fighting,81.0,True,27e163cf04b644cc5749f7ceeb0a127a,battle
1229.0,y of your compassion and generosity. Would you please make a donation to help me fight this war against cancer?  No amount is too small and I am grateful that you’re r,fight,81.0,True,27e163cf04b644cc5749f7ceeb0a127a,battle
3961.0,"the power of positive thinking.I believe that cancer is my teacher and that as I fight to eradicate it from my body, I am also to learn life-changing lessons from it. ",fight,81.0,True,27e163cf04b644cc5749f7ceeb0a127a,battle
5302.0," health care team, my overall good health (despite the cancer) and my resolve to fight cancer and win. Depression and CancerI was severely depressed for almost two yea",fight,81.0,True,27e163cf04b644cc5749f7ceeb0a127a,battle
2413.0,"’ll ever meet. Even now, if you saw me on the street, you wouldn’t know that I’m battling such a beast. All of this was a massive shock.How Am I Feeling Right Now?  I'm h",battling,81.0,True,27e163cf04b644cc5749f7ceeb0a127a,battle
3740.0,will drift away because this is HARD.I’m afraid I won’t be able to overcome this battle with cancer.I’m afraid but I also have so much hope. I am fighting hard to stay ,battle,81.0,True,27e163cf04b644cc5749f7ceeb0a127a,battle
1240.0,ompassion and generosity. Would you please make a donation to help me fight this war against cancer?  No amount is too small and I am grateful that you’re reading th,war,81.0,True,27e163cf04b644cc5749f7ceeb0a127a,battle
5319.0,", my overall good health (despite the cancer) and my resolve to fight cancer and win. Depression and CancerI was severely depressed for almost two years before I was",win,81.0,True,27e163cf04b644cc5749f7ceeb0a127a,battle
1998.0,".) It wasn’t until my OB/GYN suggested I get a colonoscopy that I started on the path to learning the truth. I was turning 50, it was time to get one anyway.  I put i",path,81.0,False,27e163cf04b644cc5749f7ceeb0a127a,journey
,,,,,4697cfe8913f54f4e9f42b4b6fd5fe7d,none
1235.0,"ll be faced with medical, travel, and food expenses as they begin this difficult journey. They will be making daily round trips to Southwestern Regional Hospital in Benn",journey,81.0,True,7f04e29f63d99712fd7b862c5ad14705,journey
1719.0,"sterday, the chemo port was implanted in her chest, and it all became real. This fight is going to take everything she has, and it won't be easy--4 months of chemo, fo",fight,81.0,True,b34d9c404316af70688d726438848fe9,battle
2973.0,"orking, she's not making money, and she will not be able to do her job while she battles this. So, her income will stop effective immediately. Dustin will also lose inco",battles,81.0,True,b34d9c404316af70688d726438848fe9,battle
1864.0,"s Mara faces the biggest battle of her life, she does so knowing that her Dad is fighting with her and protecting her.  He fought a courageous battle with lung cancer and",fighting,81.0,True,b3e63824ccc5047630f1242e8bb4f98f,battle
2061.0,"year on December 30, 2017.We want Mara to be able to focus on getting better and fighting this battle because right now that is the most important thing for her and her f",fighting,81.0,True,b3e63824ccc5047630f1242e8bb4f98f,battle
58.0,"January 14, 2018Support Mara Lage as she faces the biggest fight of her life.  On January 9th, 2019 Mara was diagnosed with stage 4 pancreatic ca",fight,59.0,True,b3e63824ccc5047630f1242e8bb4f98f,battle
2770.0,rt we can help her get through this roadblock.   Please support Mara Lage in the fight for her life and help support the future of her precious daughter Kayla.,fight,81.0,True,b3e63824ccc5047630f1242e8bb4f98f,battle
1906.0,"e, she does so knowing that her Dad is fighting with her and protecting her.  He fought a courageous battle with lung cancer and recently passed away last year on Decem",fought,81.0,True,b3e63824ccc5047630f1242e8bb4f98f,battle
1808.0,"sitive energy!  She also has a strong support system.  As Mara faces the biggest battle of her life, she does so knowing that her Dad is fighting with her and protectin",battle,81.0,True,b3e63824ccc5047630f1242e8bb4f98f,battle
1926.0,"ng that her Dad is fighting with her and protecting her.  He fought a courageous battle with lung cancer and recently passed away last year on December 30, 2017.We want",battle,81.0,True,b3e63824ccc5047630f1242e8bb4f98f,battle
2075.0,"er 30, 2017.We want Mara to be able to focus on getting better and fighting this battle because right now that is the most important thing for her and her family.  This",battle,81.0,True,b3e63824ccc5047630f1242e8bb4f98f,battle
3129.0,ave to endure what Gabby has. She has shown us what true strength is. She in the fight for her life and continues to amaze us with her sense of humor and her ability t,fight,81.0,True,98ca768093af6c096c7df29741b07d1c,battle
3400.0,be used to pay for further treatment and ongoing expenses related to Gabriella’s fight against this horrible disease. We are please asking for your donation to help us,fight,81.0,True,98ca768093af6c096c7df29741b07d1c,battle
38.0,"Long story short . Our mother has been fighting metastatic breast cancer ,which has spread to her brain and lungs. Unfortunately",fighting,39.0,True,c41084c51bb8fa35b229bc2c3a646110,battle
247.0, unable to get her proper treatment. She’s had a few close calls but her will to fight has kept her with us longer. Any help we can get will be greatly appreciated. Wi,fight,81.0,True,c41084c51bb8fa35b229bc2c3a646110,battle
470.0,"truggling to make ends meet. Any donations we get would go towards continuing to fight with her . Thank you for hearing me out , if you’re unable to donate, please pas",fight,81.0,True,c41084c51bb8fa35b229bc2c3a646110,battle
,,,,,cbd3f40f9d104061ab18c43f4662a0fa,none
617.0," Thankfully, breast cancer in the modern era is very treatable and many patients fight on to survive. Three amazing friends of mine have volunteered to shave their hea",fight,81.0,True,d11e32cf6d481308cd66a83869a5dbb1,battle
,,,,,db763741c6442d03cadc6b0a8e88263e,none
1389.0,"and I also know they have the best friends and family behind them supporting and fighting for them. Kelly, keep valiantly fighting they way you are.  You are incredibly s",fighting,81.0,True,5606b6859928428dbb5f1b05fcc2031b,battle
1430.0,"s and family behind them supporting and fighting for them. Kelly, keep valiantly fighting they way you are.  You are incredibly strong and we love you. We are behnd you 1",fighting,81.0,True,5606b6859928428dbb5f1b05fcc2031b,battle
863.0,"g all of you, my friends and  family to please help Kelly and Jeff in this brave fight they are facing. We all  know that CANCER SUCKS and have been affected by it one",fight,81.0,True,5606b6859928428dbb5f1b05fcc2031b,battle
61.0,"As many of you may or may not know, my sister-in-law Kelly is battling a rare form of cancer.  She is hitting a lot of road blocks right now and needs ",battling,62.0,True,5606b6859928428dbb5f1b05fcc2031b,battle
315.0,"rnia to a war zone, suffered from anxiety, fear and stress-induced injuries, and fought for time to practice his skating program.  Doctor Chris was consumed with his bu",fought,81.0,False,0f72a8d0ccc5c33859c6a4de9fc9d680,battle
771.0,atment processes.  Skating Through It chronicles their lives over a year as they battle their challenges and prepare for an adult national figure skating competition.  ,battle,81.0,False,0f72a8d0ccc5c33859c6a4de9fc9d680,battle
244.0,"lming, Andy, who could be whisked away at a moment's notice from California to a war zone, suffered from anxiety, fear and stress-induced injuries, and fought for ti",war,81.0,False,0f72a8d0ccc5c33859c6a4de9fc9d680,battle
874.0,"best friend, my shadow, and my protector.  I know he is not ready to give up the fight.  His family will be here every step of the way to make a quick recovery so he c",fight,81.0,True,afc33b621ae53e4f493f30203541ae29,battle
,,,,,a086bf7eabe14f858ab849ce6d4f9aa8,none
2176.0,ion of the cancer as well as allow Debbie to maintain her quality of life as she fights this battle.,fights,81.0,True,e73a44a41b60c6fbc69a288e2852c6fd,battle
1021.0,d disease and the toll it takes impairs one’s ability to mentally and physically fight the battle required to survive. Several medications are available to help with t,fight,81.0,True,e73a44a41b60c6fbc69a288e2852c6fd,battle
1912.0,ble funds and or scope of assistance.  Leaving my sister-in-law and brother in a fight of their lives. I am reaching out to all of you to ask for help.  My goal is to ,fight,81.0,True,e73a44a41b60c6fbc69a288e2852c6fd,battle
152.0,"ase, is a beloved wife, mother, sister, aunt and grandmother who in 2016 won her battle with breast cancer and was declared cancer free.   After losing her mother and t",battle,81.0,True,e73a44a41b60c6fbc69a288e2852c6fd,battle
301.0,"ng her mother and two sisters to cancer she was elated, thinking she had won the battle of her life.   Cautiously optimistic that she was cured she began to enjoy life ",battle,81.0,True,e73a44a41b60c6fbc69a288e2852c6fd,battle
1031.0,"and the toll it takes impairs one’s ability to mentally and physically fight the battle required to survive. Several medications are available to help with the pain, ho",battle,81.0,True,e73a44a41b60c6fbc69a288e2852c6fd,battle
1598.0,sistance she was unsure how they would make this second journey through a cancer battle.Debbie and Scott are now only concerned with keeping the spreading of the cancer,battle,81.0,True,e73a44a41b60c6fbc69a288e2852c6fd,battle
2188.0,ancer as well as allow Debbie to maintain her quality of life as she fights this battle.,battle,81.0,True,e73a44a41b60c6fbc69a288e2852c6fd,battle
1573.0,come level allowed for assistance she was unsure how they would make this second journey through a cancer battle.Debbie and Scott are now only concerned with keeping the,journey,81.0,True,e73a44a41b60c6fbc69a288e2852c6fd,journey
,,,,,7c68c4b68fff151ba941245b63252076,none
,,,,,c237b41470f3ae21445fa5dd7cef0e88,none
113.0," And family means no one gets left behind.” - Lilo & StitchCALLING ALL OF THEO'S FIGHTING OHANA!!!!!!!!!!On Wednesday, April 18th, 2018 Theodore “Theo” Nathaniel Hucks wa",fighting,81.0,False,8f8e2258ffe6c2d806cd5519d32cdd43,battle
433.0,"end a prayer, spread the word and join us in his ongoing road to recovery!THEO'S FIGHT AGAINST RARE PEDIATRIC CANCER:Shortly after Theo was born, the amazing doctors a",fight,81.0,True,8f8e2258ffe6c2d806cd5519d32cdd43,battle
2685.0," sons Theo, Colton (5) and Nolan (3).Each and every person that joins us on this journey will forever be a part of our family. We thank you from the bottom of our hearts",journey,81.0,True,8f8e2258ffe6c2d806cd5519d32cdd43,journey
,,,,,bf64c090841f64f7d13ba0a449d7fd34,none
546.0,astoma had relapsed! Oakley's plan of treatment is to travel to Philadelphia and fight the cancer through injections that will make him radioactive for 2-5 days follow,fight,81.0,True,215abe61e6566ae41905632a85d52174,battle
860.0,edical expenses. Oakley is the toughest 3 year old I know! Please join me in the fight aganist cancer with Oakley so that his parents can again hear those awesome word,fight,81.0,True,215abe61e6566ae41905632a85d52174,battle
4379.0,", have limited funds and want to be able to give her the best possible chance of beating this. We have constantly been asked what everyone can do to help.I made this pag",beating,81.0,True,bab8195c979fb74a6e973252243b4d82,battle
,,,,,01b2a9dc04bd6d97944f051be5ef4dae,none
,,,,,1a0f2fa08307fd6af5355c05a0bab924,none
14.0,"Help L.R.Knost fight a rare, incurable cancer while continuing to share the gift of peaceful parentin",fight,15.0,True,28ecb77eaff4a0262e81358c88b28c07,battle
171.0,"l parenting with the world. One half of all donations will help fund L.R.Knost's fight against neuroendocrine cancer, and the other half will help to fund translating ",fight,81.0,True,28ecb77eaff4a0262e81358c88b28c07,battle
158.0,"gressive form of rare cancer, Mullerian adenosarcoma, that we had thought we had beaten several times. Unfortunately, each time it has come back more aggressive than ev",beaten,81.0,True,47b4d7cd78f903247cf32f366c35af38,battle
,,,,,b028524dc28c1a00a3d612ddfe758576,none
,,,,,30df454aeac615ad1b03e7e740a13bea,none
,,,,,82eb0399b5306af5f23d6e27b2226222,none
,,,,,d351698a3fd950dcd6a3fa4d41ea7ded,none
,,,,,14bf8e90d06b6fca4a49c8d761940606,none
115.0,"d, but from a very young age Sydney has been a warrior. Sydney lost her mom to a battle with breast cancer at age 14 and grew up constantly worried about her own increa",battle,81.0,True,02c5133d8dfa7746f960333b28937926,battle
,,,,,4b8e41fe5c93064149b1e9ef7ad158b0,none
733.0,"en Bay, and positive energy being given out around me in person & from afar. I’m fighting to be a survivor, not a statistic.""  - Christopher Ray Hunnicutt",fighting,81.0,False,febc518a3f398341ecde404b4505000d,battle
,,,,,d8f8f8def913f03b6365a316fa5f2d01,none
1886.0,"ealing environment as I possibly can, so that Lois can focus on what it takes to beat this. Lois is extremely strong, upbeat and indomitable, and believes that we wil",beat,81.0,True,3b4daad94b66b7e203b9c84608a881af,battle
,,,,,4fdf97a6a6a7c82e5ae6337f79dfb9f7,none
,,,,,5ff3f9976766ae4a3c38ed2425a1c742,none
368.0,he Passantino family will help them with the incidentals associated with Lenny's battle! The Passantino's thank you for all your love and support so far!,battle,81.0,True,457139401ce36a850cda9a2a5467a98d,battle
1375.0," we can step up and unite behind a strong and beloved educator,  to help Sharona fight this cancer and rejoin our community.",fight,81.0,True,019e12ce01015c6eb68441a957b47175,battle
597.0,ir susceptibility to fracture. Please help us support her in this battle. She is fighting every day. Still smiling and singing (and being a wise ass) and giving every day,fighting,81.0,True,4185492600305659614424e60d28b8dc,battle
582.0,r bones and their susceptibility to fracture. Please help us support her in this battle. She is fighting every day. Still smiling and singing (and being a wise ass) and,battle,81.0,True,4185492600305659614424e60d28b8dc,battle
1554.0,"nsure their girls maintain their childlike innocence. Yet no matter how hard you fight as a mother to provide for and protect your children, get them the best educatio",fight,81.0,False,5ce83243e31278aaa361e6e6437ca644,battle
2926.0,nd have faith like a mustard seed or a small child faced with a difficult uphill battle most of us couldn’t begin to handle. No one is immune to adversities no matter h,battle,81.0,False,5ce83243e31278aaa361e6e6437ca644,battle
,,,,,93b169593a4c483e1d566f61a62f47b7,none
187.0,"Restaurants and Clubs in the Kalamazoo area. For two and a half years, I've been fighting cancer. I refused to receive chemo and radiation treatments because of the affec",fighting,81.0,True,df062111de015df58d05c1304e929e98,battle
681.0,"e Machine and Supplements. I appreciate your donations in helping me continue to fight this fight! Thank you to everyone who has supported me so far. Your Friend, Davi",fight,81.0,True,df062111de015df58d05c1304e929e98,battle
692.0,"nd Supplements. I appreciate your donations in helping me continue to fight this fight! Thank you to everyone who has supported me so far. Your Friend, David.",fight,81.0,True,df062111de015df58d05c1304e929e98,battle
314.0,ve and beyond to help people.   Now Tikey A.K.A Trap House could use our help to battle through Cancer.  Any donation at all would help him continue to focus on a speed,battle,81.0,True,1071dfdc7d88036692eb94be2edfa8c1,battle
,,,,,aa0157ea858453a893a5492848cf4782,none
,,,,,5fa9359df5792e368df5f45a71379ec2,none
,,,,,c122f83ae134084a735d587c1f6fed14,none
,,,,,9c86745f660e2313772ae977a0610560,none
,,,,,5c7a3e16969a572be5ec64f52c5e56c8,none
1300.0,"onor in support of Jamie and all those who find themselves undergoing these same battles of trying to find a perfect match. He currently lives in Humboldt SK, is married",battles,81.0,True,33fdcacc6eaa143d90d1b4f78d78ebea,battle
1856.0,"nder Strict Quarantine to Prevent Illness or Infections. There is a Long Road to Beating this Cancer but If anyone can do it, It is Jamie Ficko.  Let's Help Ease some of",beating,81.0,True,33fdcacc6eaa143d90d1b4f78d78ebea,battle
,,,,,a9f1e8d2143dea5ced5c4351a610642c,none
,,,,,a95294ea138b81bd7e8dd324e3c8a61a,none
,,,,,276ce943f72ffeac5fd726a36dcc0e48,none
,,,,,01d0ba764e192cd5128a09f33c7224a2,none
,,,,,e3fc504feb3d08857c1fa7ad40f02cef,none
803.0,"nd is in 7th grade.  Jason and his family are facing a tough road ahead while he fights this disease.  Due to the extreme costs of cancer treatment, we have created thi",fights,81.0,True,8a72e1dcb69135fbdcf45d05c04d11df,battle
755.0," hospital sent Daniel off to look for one all over the city).Daniel is literally fighting for his life. It is common in Colombia for people to apply for a Tutela, which i",fighting,81.0,True,1ac8b56a8128fc27ae034db59d2b508d,battle
,,,,,ffd0d25b8ff69bdb002ad3469994cbe0,none
1166.0,"logist, compounded by the threat of potential kidney failure, Richard is clearly fighting for his life.He has begun his ""full-on"" aggressive chemotherapy  as of January 1",fighting,81.0,True,0751e24b30236fe9e82b7f2d8eb35ac1,battle
1420.0,"ring every bit of his signature humor, as well as most of his money, to win this battle.  A win for Richard will be a win for all of us.His lovely wife Terumi is workin",battle,81.0,True,0751e24b30236fe9e82b7f2d8eb35ac1,battle
1411.0,"ths requiring every bit of his signature humor, as well as most of his money, to win this battle.  A win for Richard will be a win for all of us.His lovely wife Teru",win,81.0,True,0751e24b30236fe9e82b7f2d8eb35ac1,battle
1431.0,"bit of his signature humor, as well as most of his money, to win this battle.  A win for Richard will be a win for all of us.His lovely wife Terumi is working long h",win,81.0,True,0751e24b30236fe9e82b7f2d8eb35ac1,battle
1457.0,", as well as most of his money, to win this battle.  A win for Richard will be a win for all of us.His lovely wife Terumi is working long hours as a Manager at Trail",win,81.0,True,0751e24b30236fe9e82b7f2d8eb35ac1,battle
,,,,,9fefe6f21e7321339148a2db00fe2c1f,none
,,,,,5df1ec6e1fae55a86d3ca5445450adae,none
1035.0,"tion medical bills.Eddie and Paula are good, deserving people who are in for the fight of their lives. Please help ease the financial  burden and overwhelming stress o",fight,81.0,True,2bd37da8d8aca709a8f7557739265d3b,battle
505.0,"apy treatments, and one broken heart later, I am now ready to make sense of this journey. My vision is to choreograph an evening-length dance piece that transforms the w",journey,81.0,False,47c9b4f432daee541606f99e6b4a2ca1,journey
97.0,017 I will be running the Marine Corp Marathon. I am dedicating this run to help fight the Fire Fighter Cancer Problem by raising money to support the Fire Fighter Can,fight,81.0,False,4fd5957f91663702413848c0f8b146b3,battle
466.0,ught I would never run a marathon again after getting sick....what better way to fight back then to pick this symbolic race.The Firefighter Cancer Support Network help,fight,81.0,False,4fd5957f91663702413848c0f8b146b3,battle
217.0,y raising money to support the Fire Fighter Cancer Support Network. I personally fought a Cancer Battle in 2012. The FCSN mentorship program was a game changer for my m,fought,81.0,True,4fd5957f91663702413848c0f8b146b3,battle
233.0,to support the Fire Fighter Cancer Support Network. I personally fought a Cancer Battle in 2012. The FCSN mentorship program was a game changer for my mental health.  T,battle,81.0,True,4fd5957f91663702413848c0f8b146b3,battle
,,,,,28cbd847d02ecb2e24942227cdb175f5,none
,,,,,cb7eec56e82f1f668a2ebbff57f36aaf,none
,,,,,1d76009e3c1eafda594b6cbaa4d1e767,none
9.0,"Help Sean fight cancer!Sean Walker is 39 years old, an incredible father to Michaela & Jackson a",fight,10.0,True,afb2e3822e4a98c8acaa04f7594303fd,battle
359.0,"ove a massive tumour from his abdomen. The radiation took a toll on Sean and the fight was difficult, but he battled back and pulled through. Recovery was a long, toug",fight,81.0,True,afb2e3822e4a98c8acaa04f7594303fd,battle
651.0,"hs after this clear scan, in October 2018, we were thrown back into the ring to ‘fight’ again. We learned that the cancer had come back, this time packing an even stro",fight,81.0,True,afb2e3822e4a98c8acaa04f7594303fd,battle
917.0," stop the disease from spreading. While the outlook remains grim, we continue to fight for the sake of our family and truly thank everyone for sending us your thoughts",fight,81.0,True,afb2e3822e4a98c8acaa04f7594303fd,battle
387.0,"s abdomen. The radiation took a toll on Sean and the fight was difficult, but he battled back and pulled through. Recovery was a long, tough road, but thankfully, in Mar",battled,81.0,True,afb2e3822e4a98c8acaa04f7594303fd,battle
1722.0,ed. We want Sean and his family to remain hopeful and focused on him healing and beating cancer.This fund has been organized by The Martellacci Family (Sean's In-Laws) w,beating,81.0,True,afb2e3822e4a98c8acaa04f7594303fd,battle
,,,,,5fa363bff3a5f14f056a8fc6ad151e5d,none
,,,,,5040b395448803dd92dff6474d9fe8d9,none
1063.0,"to see people at South of course, but it was hard to not see the toll his cancer fight and financial worries have had on him.Many of us feel very connected and gratefu",fight,81.0,True,23105fbf2e53c76427fd77840f14833b,battle
,,,,,faccf0bb317dd9b9a6d6c4e522b84d47,none
277.0,gh fever and inability to walk. We need to raise money that will help him in his fight for his life.  Peter’s diagnosis is Multiple Myeloma.  Multiple Myeloma is a blo,fight,81.0,True,b3f6e6b4890354fd6f56c16bd602e020,battle
490.0,"ow.  Since the cancer affects white blood cells, it undermines Pete's ability to fight infection, it thins and breaks bones, results in debilitating pain, causes anemi",fight,81.0,False,b3f6e6b4890354fd6f56c16bd602e020,battle
110.0,"family, we have created this go fund me account to help them through this trying fight. Chris and Teresa Colby have been married for 12 years. They are the loving pare",fight,81.0,True,56e20ba76a96b9f6db44f31306ad664c,battle
1484.0,"e end”. With his strong will, determination and positive attitude Chris chose to fight. But with fight comes struggles.Every 2 weeks, Chris travels from his home in We",fight,81.0,True,56e20ba76a96b9f6db44f31306ad664c,battle
1500.0," strong will, determination and positive attitude Chris chose to fight. But with fight comes struggles.Every 2 weeks, Chris travels from his home in West Virginia to h",fight,81.0,True,56e20ba76a96b9f6db44f31306ad664c,battle
2247.0," travel expenses, daily needs,utilites, medical bills Etc. Please join us in our fight against cancer. ~~~~~~~~~~~~~~~~~~~~~~~~~~                “We truly apricate all",fight,81.0,True,56e20ba76a96b9f6db44f31306ad664c,battle
,,,,,c10104b8720be11f47a322fcfef7ce79,none
,,,,,e33a39d28ffcd462265d31fe3e6ed993,none
,,,,,ce8eb929c42408314b5ce5922d859ec7,none
125.0," sister, a daughter, a niece, a friend to so many and an incredibly strong woman fighting the fight of her life.She is my husband's cousin and a dear friend of mine and c",fighting,81.0,True,17701c1f422f4c104f49b52c8fc532e0,battle
138.0,"ughter, a niece, a friend to so many and an incredibly strong woman fighting the fight of her life.She is my husband's cousin and a dear friend of mine and currently b",fight,81.0,True,17701c1f422f4c104f49b52c8fc532e0,battle
223.0,t of her life.She is my husband's cousin and a dear friend of mine and currently battling stage 4 breast cancer.She lives in Mexico City and is undergoing very expensive ,battling,81.0,True,17701c1f422f4c104f49b52c8fc532e0,battle
,,,,,b092ec9fe90eca66247630ae7ac1403c,none
,,,,,f31957a880025cdd293692465ff54b26,none
28.0,"4 years ago, after a year of fighting the bank, on my husband and I's anniversary our home was foreclosed on. We admit",fighting,29.0,False,223eaadc4ee879f9395a7779da436f7f,battle
4623.0,"he Bank for the terrible things they have done. We need help desperately,  We're fighting for our home, where our kids grew up and we shouldn't have to be. We have hundre",fighting,81.0,False,223eaadc4ee879f9395a7779da436f7f,battle
5222.0,nning is taking the damages we are rewarded and helping the many others that are fighting this fight and need help with the struggle so they don't have to give up their h,fighting,81.0,False,223eaadc4ee879f9395a7779da436f7f,battle
6024.0,"with what she did to us it also means that in our fight, after almost 5 years of fighting the bank might be able to force us to move. That means that after almost 5 years",fighting,81.0,False,223eaadc4ee879f9395a7779da436f7f,battle
6117.0," bank might be able to force us to move. That means that after almost 5 years of fighting, because of this one act we might have to leave our home and still keep fighting",fighting,81.0,False,223eaadc4ee879f9395a7779da436f7f,battle
6198.0,"fighting, because of this one act we might have to leave our home and still keep fighting them after. We will not only have the high monthly payment to our lawyers, but a",fighting,81.0,False,223eaadc4ee879f9395a7779da436f7f,battle
1678.0,"same bank that sold our home illegally BOUGHT our home.
Our lawyers were able to fight them into rescinding the sale, they knew they had not done things legally, and w",fight,81.0,False,223eaadc4ee879f9395a7779da436f7f,battle
2222.0,yers that we needed to retain NEW councel as they were out of state and couldn't fight in WA courts. We once again had to hire another law group and pay another retain,fight,81.0,False,223eaadc4ee879f9395a7779da436f7f,battle
2874.0, of tears and dealing with the terror of knowing there was a Tumor and trying to fight the banks was so overwhelming at times I didn't know how I was going to deal wit,fight,81.0,False,223eaadc4ee879f9395a7779da436f7f,battle
4525.0,hat the cost of obtaining them is growing more each day but is tremendous in our fight to expose the Bank for the terrible things they have done. We need help desperat,fight,81.0,False,223eaadc4ee879f9395a7779da436f7f,battle
5236.0,g the damages we are rewarded and helping the many others that are fighting this fight and need help with the struggle so they don't have to give up their homes that w,fight,81.0,False,223eaadc4ee879f9395a7779da436f7f,battle
5372.0,"e to give up their homes that were wrongfully taken from them. What has made our fight so much harder, is the fact that the first lawyer we had, the one that disappear",fight,81.0,False,223eaadc4ee879f9395a7779da436f7f,battle
5993.0,"t is our home.

Unfortunately, with what she did to us it also means that in our fight, after almost 5 years of fighting the bank might be able to force us to move. Th",fight,81.0,False,223eaadc4ee879f9395a7779da436f7f,battle
947.0," up, we refused to. So through the pain of pancreatitas and a bad Gall bladder I fought with everything I had. No way was I letting the surgery hold me down. We took th",fought,81.0,False,223eaadc4ee879f9395a7779da436f7f,battle
5139.0, help us and be there till the end for us and save our home. Our biggest goal in winning is taking the damages we are rewarded and helping the many others that are fight,winning,81.0,False,223eaadc4ee879f9395a7779da436f7f,battle
511.0,"---------------------------------This is Greta! And this is the story of Greta's battle with cancer...Greta was a happy, healthy energetic baby. Then she started having",battle,81.0,True,d54522e1b514bdd02666dfb14f5ea64d,battle
3798.0,"need help! And we need it right away. Greta's life depends on it. So much of the journey through childhood cancer is lonely and isolating, but our friends and family hav",journey,81.0,True,d54522e1b514bdd02666dfb14f5ea64d,journey
,,,,,37242daf7c5d5b27eeca31a60fa41070,none
25.0,"Our sweet friend, Jen, is fighting again! Just like her, the breast cancer cells in her body are active, persistent",fighting,26.0,True,74c4947034224908ff404c5eb2746915,battle
3636.0,"nts, work, visit my mother, walk the dog, run errands and do chores. Most days I fight depression, battle with anxiety, struggle with body image, ache with pain and to",fight,81.0,False,651db5512c85cabd318fbca3a80e3347,battle
3654.0,"y mother, walk the dog, run errands and do chores. Most days I fight depression, battle with anxiety, struggle with body image, ache with pain and toile over the meanin",battle,81.0,False,651db5512c85cabd318fbca3a80e3347,battle
,,,,,9d80fe0f1eac3acea9896dc2fe1f32c3,none
1376.0,"e, his immune system will be severely compromised.  He won’t have the ability to fight any type of infection.  He’ll be in a special hospital unit that reduces his ris",fight,81.0,False,092ec070643ae4c1cea17895c4d18d78,battle
,,,,,6bce174625ab7806fabc363bb1af8de3,none
,,,,,e4f7e658cd473c50a64fc4f4b34659e5,none
,,,,,6b6632e0f7626fa75aa8dd8b577b9b9f,none
198.0," that has spread to her liver and abdominal cavity. Mahalia desperately wants to fight this cancer and be here to raise their two wonderful children with her partner, ",fight,81.0,True,e8df8c0ae6ae4ec6b7693840a301d2e7,battle
2401.0,"cally gone down.Instead of building their lives in their new city, they are in a fight they never expected. Mahalia and Erin are both self-employed without the safety ",fight,81.0,True,e8df8c0ae6ae4ec6b7693840a301d2e7,battle
5731.0,"hey fiercely want to share together with their children.Mahalia is determined to fight this, but it will take all of her and Erin’s strength.It is hard to ask for help",fight,81.0,True,e8df8c0ae6ae4ec6b7693840a301d2e7,battle
434.0,", want to do everything we can to support Mahalia and her family throughout this journey. We appreciate any donations you are able to make to our fundraiser.Introducing ",journey,81.0,True,e8df8c0ae6ae4ec6b7693840a301d2e7,journey
1669.0, of her cancer. Reality is that her world has been flipped upside down.Mahalia’s journey through cancer will be very financially challenging. She and Erin are bracing th,journey,81.0,True,e8df8c0ae6ae4ec6b7693840a301d2e7,journey
2831.0,"erapy and other medical appointments As Mahalia is just at the beginning of this journey, there may be additional costs in the future that we cannot account for here. Be",journey,81.0,True,e8df8c0ae6ae4ec6b7693840a301d2e7,journey
