ppt,donation,cond_sex,cond_metaphor,rt_consent,rt_check1,rt_check2,rt_instructions,rt_trial,rt_description,rt_pastdonations,rt_sympathy,rt_urgent,rt_self_cancer,rt_ff_cancer,rt_demographic,rt_age,rt_purpose,rt_feedback,rt_debrief,total_time,check1,check2,description,past_donations,urgent,sympathy,self_cancer,ff_cancer,gender,education,socioeconomic,english,age,purpose,feedback
j3af9pam8tqcpybhqhoo,20,male,literal,5919,1737,2214,39349,34355,39948,4387,3236,2847,4012,1831,8068,2281,20815,1550,13945,186860,1,2,Jason has lymphoma ad is currently battling the cancer with chemotherapy in the hospital. His best friend is raising funds to help pay for his treatment. ,2,2,5,N,N,F,B,<10k,Y,22,To see how much we sympathize with others based on our own past experiences. ,
j3n3amz0zy1u0m89hnao,15,female,literal,27228,3392,3574,32551,77863,120126,7935,3598,6149,3406,5886,14209,4677,34591,1904,24553,372809,1,2,Jennifer had a complicated thyroid surgery and was diagnosed with stage 2 lymphoma. She appears to be a fighter and is currently undergoing chemotherapy treatment over the next three to four months. Initially the chemo made her weak and listless but she has gained some strength over time. ,20,5,4,N,Y,M,B,75-100k,Y,48,To determine ones degree of empathy as it relates to fellow human beings struggling with health conditions.,
j3pfomvsouv6k8qhqcyb,1,male,battle,11378,2851,2260,22845,23689,38044,6396,3293,2121,6121,4717,11808,2183,47425,1822,4723,192236,1,2,"He's got lymphoma, and needs help to cover continuing medical bills. ",0,4,4,N,Y,F,A,<10k,Y,60,testing for compassion.  I'm over here doing MTurk studies to pay off MY medical bills. I can't afford to be compassionate.,
j3qgl98lxhlo97gqygkj,25,female,journey,12295,2071,5428,27151,49795,87813,8239,2714,2813,2304,3923,8516,3032,5973,1491,4461,229037,1,2,"She is about to undergo chemo for 3-4 months, every 21 says. According to her friend shes a nice person, pretty young and likely scared for her life. money could ease some stress",0,6,6,N,Y,M,<HS,10-25k,Y,30,,
j3qqp8x8kjakogtyb4pq,20,male,battle,10525,2003,2673,23022,43125,42364,10301,3043,4984,6976,2932,9757,3373,1986,1374,4734,173542,1,2,Jason recently got diagnosed with cancer and he is struggling with the treatments. But he is determined to fight through it and he needs all the help he can get.,1,6,5,N,Y,M,B,100-150k,N,27,,
j3u807rcwj86b7nl2a7w,10,male,literal,11873,3928,3747,37518,59452,103696,10285,4057,6526,5453,5135,10704,4510,3207,1839,15709,288314,1,2,I would describe Jason's situation as one that he has cancer. He needs donations to be able to afford to live and receive treatment for the cancer.,2,6,6,Y,Y,M,B,50-75k,Y,60,,
j4853k67jf64wt63s5fq,5,male,journey,9484,2982,3059,26785,33883,81820,6795,5116,4427,3326,2080,15375,3204,23512,8651,27323,258518,1,2,"One of many thousands of people who don't have the coverage to pay for their medical expenses. Very sad, and a reflection on our country, but not unique. I myself am currently in this situation.",0,2,4,N,Y,M,B,50-75k,Y,49,Dunno,Nope
j48be7czn8x5sma3s9tl,20,male,battle,50833,4880,2963,46821,39897,62227,7359,5061,5726,2833,5973,15017,4280,45079,4002,51164,354322,1,2,"Jason needs treatment pretty often. Though it did not emphasize the amount of financial strain this brings him, he is still struggling due to the cancer alone. ",6,2,2,N,N,M,HS,25-50k,Y,20,How relating to a cause can effect peoples willingness to donate,n/a
j4hmluwzcc8t89d1wpqm,36,male,literal,5886,1967,1989,4207,7270,8725,3366,2701,15647,2212,6902,8280,3965,3607,2534,14833,96230,2,2,w would you describe Jason's situation to a friew would you describe Jason's situation to a friew would you describe Jason's situation to a friew would you describe Jason's situation to a friew would you describe Jason's situation to a friew would you describe Jason's situation to a friew would you describe Jason's situation to a frie,2,5,4,OO,Y,F,B,75-100k,Y,38,w would you describe Jason's situation to a friew would you describe Jason's situation to a frie,w would you describe Jason's situation to a friew would you describe Jason's situation to a frie
j4kd3coc5a0mocqkszqx,50,female,journey,24149,2400,3584,33721,47098,29638,5601,3175,5602,2571,4214,14653,2874,17506,1233,28515,227743,1,2,Jennifer is in a tough situation that is out of her control. She needs help in receiving life-saving treatments.,1,6,5,N,Y,F,B,75-100k,Y,21,People's willingness to donate based on the description of fundraisers given.,
j4l5bevf0pzswnpy67ex,25,female,journey,154003,13215,2524,234551,44571,41006,669469,25021,98982,82525,163309,27917,3205,2271,1815,8573,1573382,1,2,"Jennifer discovered after thyroid surgery that she has lymphoma. She is doing well so far, but has a long road of treatments and recovery ahead of her.",2,4,6,N,N,F,HS,25-50k,Y,52,,
j564sdlz9d8mwlcgvz8g,10,female,battle,7738,1439,1765,5223,9645,23675,5458,2145,3735,2646,1772,8039,2981,2278,1103,2506,82308,1,2,She discovered she had cancer after having a thyroid surgery and had a very tough recovery. It would be best if we could reach out and help this young lady. ,30,6,6,N,Y,M,B,50-75k,Y,28,,
j56a3040y8znszpx3g7j,20,male,literal,5117,1727,2753,11702,14963,40259,8762,4870,4129,2534,2456,8859,2772,4447,2656,3267,121675,1,2,"He needs chemotherapy. However, he doesn't have enough to cover his medical cost.",2,4,5,N,Y,F,B,<10k,Y,20,,
j57yfq5alu9dw1fwg5ow,35,male,journey,12657,1986,4077,32736,44395,45421,6424,4217,5180,3493,2083,14952,3322,39673,2278,6344,229668,1,2,Jason has lymphoma. He's in need of donations to help him out,2,5,6,N,Y,F,B,<10k,Y,22,I think you were testing what reasons someone would give a donation to someone.,
j5ov7qmzv6ymoltpw00t,1,female,journey,11685,4927,2462,26262,43748,36628,17568,3093,3565,2341,3117,14000,3333,6975,2766,26099,208854,1,2,"Someone who's doctor says they need to be poisoned almost to death so they can get ""better."" No one really needs chemo.",12,6,6,N,Y,M,B,100-150k,Y,66,I don't know.,
j601lb0n4xhhsolhgaje,5,female,literal,46929,4376,5640,45728,74830,46024,11121,8521,12952,8496,3825,22040,6793,21807,12068,48585,380401,1,2,Jennifer was diagnosed with stage 1 Lymphoma.  Which I believe is cancer of the thyroid,10,3,3,N,Y,F,HS,10-25k,Y,62,To see if we would donate to a charity, none
j65k0gnj2dy6nfd5qkvc,10,female,journey,18095,2048,3213,26317,37504,69107,5686,3237,4187,2778,4086,18858,3873,2493,1555,10580,214132,1,2,"Jennifer has a long road to recovery, and there is no guarantee that she will ever have the quality of life most of us enjoy. Her unexpected health problem is major, and she needs support and assistance in order to live and pursue healing.",5,6,5,N,Y,F,B,75-100k,Y,60,,
j696vtnf0tm79ecbsxtp,25,female,battle,17354,10584,4756,38593,32170,84289,3791,1479,3474,1787,1635,7990,2450,5102,1875,5057,223120,1,2,Jennifer is a young lady who is in need of help.  She is battling lymphoma and needs help.  She will need chemo and possibly radiation thearopy as well,3,6,6,N,Y,M,B,50-75k,Y,42,thoughts on empathy,
j6fh09kv5emcfeu74q7f,25,female,literal,13091,3880,4038,39195,46191,70187,8289,3905,5143,3826,2962,9783,5897,27127,18395,19825,283921,1,2,"She is very sick and requires medication every 21 days that is very costly.  If you are able to help donate to her fund, she will be helped in a financial way.",2,6,6,N,Y,M,A,25-50k,Y,53,How likely i am to donate money to a sick person.  How much empathy I have.,It was hard to remember the details after a while
j6l72nhe5dzthtu3j8y5,45,female,literal,6536,2415,4022,37385,123478,64059,8954,2839,6910,3186,5654,10324,8784,5700,1892,9431,304947,1,2,She is undergoing treatment and in need of financial help ,2,5,5,N,Y,M,B,25-50k,Y,26,,
j6strf4q1x1xg267aqju,50,female,literal,30051,2804,2537,42936,39526,26819,8255,2705,3908,5894,2047,9816,2746,7959,1718,41905,231952,1,2,"After a complicated surgery, Jennifer is now fighting against cancer. She's regaining some energy, but she still has a long way to go.",1,6,6,N,Y,F,B,25-50k,Y,22,Testing empathy,
j7105w33183nwwzur4r0,45,male,battle,31487,4520,8317,74372,59488,172751,26871,16431,8934,7394,3471,11426,7360,4861,1275,3696,443136,1,2," it can be difficult to know the right thing to say,but Jason need help to protect his life
",3,6,6,N,N,M,M,50-75k,Y,37,,
j72cglpvfqs91myv9buo,40,male,literal,15325,2204,4509,20859,11096,34906,5007,7460,9468,2628,2483,11927,10831,4725,3593,3874,152037,1,2,He is in a situation where is he dealing with Lymphoma. There is a need for others in his position.,2,5,4,N,N,M,M,100-150k,Y,47,,
j74z0mjuqzzvzydu5f25,25,female,battle,6065,1874,1930,32517,53093,50966,5102,2439,5790,4703,4719,7920,3748,11390,2452,3322,198220,2,2,Jennifer seems like a good hearted person who is down on her luck. After removal of her thyroid she ended up with stage 2 lymphoma and will have to undergo chemotherapy and possible radiation.,6,4,5,N,N,M,P,>150k,Y,30,I don't know,
j763ogvaajrvk27eumgc,5,male,battle,38324,4764,5211,63120,82532,62281,7715,5124,6293,4116,2885,11200,3380,26542,11102,15240,351331,1,2,"Jason is unfortunately battling with lymphoma, a type of cancer. Jason is going to need money to help him get through this, but more than that he'll need friends.",1,2,4,N,N,M,A,25-50k,Y,32,To see how much people donate when there is a conflict of interest.,This was a fun survey.
j7dlxbkl9bh0ds8qddzr,25,female,battle,15308,2416,3664,36707,56994,88442,7962,3954,7252,5214,6681,12145,6166,25406,2971,32026,313574,1,2,Jennifer has been diagnosed with stage two cancer that will require both chemo and radiation treatments. ,3,5,5,N,Y,M,B,10-25k,Y,69,Attitudes towards donating to strangers in need.,
j7oy429ejchsrszw9jvu,0,female,journey,10662,2193,4417,30938,28474,43402,4805,3993,3241,2882,2600,9374,3279,15324,4038,5567,175840,1,2,Jennifer is very sick and is needing chemo every 21 days for the next 3-4 months. She will need money to cover her expenses while she continues her hard road to recovery. ,3,1,2,N,Y,F,M,100-150k,Y,37,See how a sad story will influence our charity giving. ,none
j7vmbfhetn0w0bj7jffh,25,female,journey,89569,3145,4278,47399,375177,111661,12246,21675,9308,3997,7050,18157,3963,31703,1967,35712,777243,1,2,"Jennifer has difficult experience of lymphoma and has to go through a bunch of treatment such as chemotherapy and radiation. Fortunately, she has a supportive friend who is helping to raise money for her treatments, but it's a long road ahead for Jennifer as well as her loved ones.",5,4,2,N,N,F,B,10-25k,Y,55,whether personal experiences affect willingness to donate,
j8kemabxllgdxtr4f59n,20,male,literal,19655,1812,3066,24369,24924,79828,5275,10951,5829,3083,1868,17863,2576,2496,1753,15336,221115,1,2,"Jason has had a tough life in regards to his health- he has been diagnosed with stage II Lymphoma after going through surgery for Thyroid problems. He's going to need chemotherapy and local radiation treatments, and is going to need help to pay for them. ",3,4,4,N,Y,F,B,10-25k,Y,24,,
j8nas0rzl3d5r7d5yvde,30,male,battle,45885,12065,11854,29055,12359,13009,6271,3947,7700,7484,3089,15600,7799,5764,5643,11033,198632,1,2,nothign,5,3,3,Y,Y,M,P,50-75k,Y,34,nice,nice
j8wsvbjwqbp8938ol3hm,15,male,literal,140996,15478,128527,233112,98100,654977,68644,54970,35520,29359,75936,27973,39059,11835,91502,40375,1763394,3,2,jason knows that he has a heart of gold,5,5,4,N,N,M,B,50-75k,Y,44,,l love to help others
j9bwgj8qo0vosljjbkag,25,female,literal,88501,148662,4783,39382,36645,47194,82788,2278,4621,3863,2502,9118,4207,19383,5771,5028,505444,1,2,I would describe Jennifer's situation as a sudden medical need that is causing her financial and emotional stress. I would ask my friend to help in anyway they can.,2,5,5,N,N,M,A,100-150k,Y,51,People willingness to donate to cause on these funding platforms.,None. Thank You.
ja1lgt0g0b6pu2xwdjz3,25,male,journey,12777,3472,4297,42209,71200,106379,11207,4002,4274,4094,4544,21562,9223,5930,2867,41203,349606,1,2,Jason has to go through chemo and more to fight his lymphoma; it will be a long and painful journey to the other end to get healthy again. Any amount you can give will help tremendously to ease the burden of the costs.,0,6,5,Y,Y,F,A,<10k,Y,70,not sure,
ja3fc6jnmpma4hm93w63,25,male,journey,9865,2480,3876,36785,41775,46677,6168,3096,6900,3434,2393,12003,4868,30833,2088,5534,219173,1,2,He has cancer and has to undergo chemotherapy and radiation treatments.  He is recently recovering from thyroid surgery so he needs a little extra help.,6,6,6,N,Y,F,B,25-50k,Y,37,Maybe who is most likely to donate the most of their money to someone else.,
ja5qgx2amh3dzm2orfz0,0,male,literal,11747,3428,3379,25029,34495,100053,10104,2954,4613,2803,3471,8366,5342,16522,4199,5492,242516,1,2,"I would say that his situation is not great, and he suffers frequently from nausea and fatigue due to his treatments. I would also mention that his treatment will probably continue for 3-4 months as he battles Lymphoma.",0,4,6,N,Y,M,HS,25-50k,Y,38,"To see how we view a plea for a donation, and how we respond to it.",None.
jak2yd18vv4obfub6kbp,10,female,literal,35299,2478,3443,36159,87981,25302,9146,3998,3736,4000,2167,10243,2854,13472,2043,13507,256392,1,2,Jennifer recently underwent surgery.  After surgery it was discovered that she has cancer.,2,5,6,N,Y,F,B,25-50k,Y,44,Capacity to give to strangers.,
jb3c7vh6anep1vnpvb0o,42,female,battle,12249,2401,4088,14907,14489,13460,4650,4799,9447,4631,4472,22562,9164,8434,6799,14771,151653,2,0,good,22.381,5,4,Y,Y,F,HS,10-25k,Y,-70.659,good,good
jc1dz9pewtpf6acqwkft,0,female,battle,90217,3137,5782,66397,47469,131943,13671,7286,5134,2602,7617,10616,5185,7084,5026,28224,438228,1,2,This young lady went for a complicated Thyroid surgery and was diagnosed with lymphoma. Her best friend is trying to raise money for her. ,2,4,1,N,Y,F,B,10-25k,Y,50,no idea,none
jck278qefjehnuc9j4o7,50,female,journey,13118,3531,3879,42858,53952,28948,6544,4265,4575,2808,3288,14191,4401,13418,17741,13147,231020,1,2,Young lady going through cancer. She has a hard road ahead of her. She needs the money more than I do.,1,6,6,N,Y,M,A,25-50k,Y,34,Compassion,Sad story but all to common
jckwtol7g2l2e2oac9n1,40,male,battle,9616,2178,4593,29291,48417,70953,8637,7944,23652,2841,3052,17070,40975,49483,277686,18757,615447,1,2,He got a terrible disease and needed money to support him through the treatments.,9,4,1,N,N,M,B,10-25k,Y,22,emotional response and empathy to the suffering of strangers compared to the personal need/greed of money.,"Maybe add few different donations levels ($50, $100, and $1000), to reduce the bias of need [a person who is poor might need money and so wouldn't support the cause but if the provided donation is high enough to pay what they need, that's where the heart comes in, whether they would donate when they don't need the money or not]."
jcuvl3szhj1btzua3xn1,46,female,literal,79898,2949,3654,45716,46630,26405,12139,3677,4502,4845,3097,14365,2707,14102,1424,3104,269630,1,2,Jennifer has stage 2 Lymphoma. It is very dangerous and discomforting to her.,0,6,2,N,Y,M,HS,<10k,Y,23,,
jd68dxtclbfudld0v7ey,1,male,literal,5153,2556,3587,46085,54539,39933,8794,3951,4371,2910,3340,66427,4265,6958,2485,4533,260350,1,2,Jason was diagnosed with Lymphoma and is undergoing chemo and radiation. His best friend is raising money to help.,12,6,6,Y,Y,F,HS,10-25k,Y,58,,
jda8h1o7djjbjfp9s99j,0,female,literal,4390,1421,1280,4236,87845,148057,25315,7170,5139,5966,4948,19700,9631,37794,4520,4702,372436,1,2,"Jennifer needs money for her chemotherapy treatments for her illness and she does not have the funds to cover it all on herown. She needs some help, so this crowdfunding is here for her.",2,5,5,N,Y,NB,HS,25-50k,Y,28,How well this resource worked and is received.,
jdc3no728szrupd45tcq,35,male,battle,6537,3512,2732,24433,40824,47139,4146,8512,5766,2984,2375,10185,3406,60439,2286,8718,234626,1,2,Jason has lymphoma. He is undergoing chemotherapy and may need radiation therapy as well. His friend is raising money to cover Jason's treatment-related expenses.,8,5,6,N,Y,M,B,100-150k,Y,53,You'll present readers with a variety of differently-worded descriptions of the same situation (person with cancer) and see how sympathetic/generous people are depending on the language used.,
jdn5fzp7nkrrky3cwckh,25,female,literal,7947,1828,3003,25437,21182,28822,4049,2597,2935,2192,2507,8737,3621,2317,1304,4015,122870,1,2,Jennifer has cancer. Jennifer has a heart of gold and needs help financially.,5,4,5,N,N,F,P,100-150k,Y,38,,
jdnovn98dt08ql21jtkv,50,male,journey,37488,4258,5044,34431,98557,79321,10737,7252,9931,6190,4698,20289,7168,54427,3495,31630,419485,1,2,"Jason has stage II lymphoma and is seriously ill. He is going to need many chemotherapy treatments, doctor visits, and even possibly radiation treatments in the next few months.",3,6,6,N,Y,F,A,<10k,Y,57,,
jelpxovma8a5md5f3lnk,40,male,journey,4730,2248,1946,8838,18774,23809,4637,3143,3813,2051,3618,9683,3732,1987,2033,8892,104236,1,2,he is need of help. The best way to do that right now is with money,0,4,4,N,N,M,B,25-50k,Y,39,,
jeq1ec933u1mj90cvfnn,44,female,battle,2546,2613,945,5130,60368,44981,14512,7248,5659,4491,2838,15274,4137,3095,1386,2249,177876,1,2,Jennifer suffers from stage three lymphoma. This champaign is helping her raise money to cover medical expenses.,0,5,5,N,Y,F,B,<10k,OO,24,,
jf4gsvrhp7hjbaztzg2z,10,male,literal,17815,3420,5371,40325,58049,150171,16051,4168,7133,3557,4682,13906,6599,33828,7527,29510,402420,1,2,"wE NEED TO GET DONATIONS FOR A YOUNG MAN WHO IS GOING THROUGH A VERY TOUGH TIME WITH LYMPHOMA, HE HAD HIS THYROID REMOVED AND IS NOW ON CHEMO EVERY 21 DAYS. tHERE IS A LINK TO DONATE FOR HIS UPCOMING EXPENSES. HE IS DOING WELL AND IS PREDICTED TO MAKE A FULL RECOVERY SO HE REALLY NEEDS TO GET THE LIFE SAVING TREATMENTS AND BE ABLE TO PAY HIS BILLS. PLEASE THINK OF A DONATION.",3,6,6,N,Y,F,A,25-50k,Y,57,HOW WELL PEOPLE CAN RELATE AND ALL PULL TOGETHER TO HELP EACH OTHER IN BAD TIMES.,THANK YOU
jf6rrhezj8s8maqjbq21,20,male,journey,71773,5037,3115,40409,65627,66647,9714,6584,3705,2670,4190,22680,4082,4621,1591,8377,321313,1,2,Jason is a tough character who was recently diagnosed with Stage II Lymphoma. He's decided to take on the journey to kick this by undergoing chemotherapy for the next 3-4 months. ,0,6,6,N,Y,F,HS,10-25k,Y,23,,
jf7rorsyanxvq6q9el3q,10,male,battle,10457,2329,3160,33345,55989,83308,16669,2510,5270,2392,2536,9802,2875,23173,3875,12341,270768,1,2,"Jason is in for a long battle with lymphoma, but for now he is keeping the faith and is ready to battle his cancer until he wins. He will have to have chemotherapy and possibly radiation as well, but he's ready to fight.",4,6,6,N,Y,M,B,50-75k,Y,33,Looking at people's willingness to donate to people who are undergoing tough times.,Well done.
jfaub1lsyblasedj7wez,15,male,battle,6245,1902,2624,18136,26356,42587,4162,3829,3067,3013,2096,10539,3293,2505,969,3673,135482,1,2,Jason is currently undergoing treatment for cancer and recently had surgery on his thyroid. His best friend is helping to raise money to support his medical treatments. ,5,4,4,N,N,F,M,75-100k,Y,31,,
jg1vn2xyhkqe4e69mblr,40,female,battle,10153,3437,3870,42760,105661,116784,8112,3520,14946,22750,3835,40947,5051,84423,19784,25156,511731,1,2,"She is someone who seems like a great person but is currently fighting cancer. She has a long road ahead of her in terms of treatment and hospital visits, but she is a fighter and is ready to put up a fight.",1,6,6,N,Y,M,HS,<10k,Y,19,"Perhaps, how reading a moving situation might convey someone to donate to charity.","Nope, everything was smooth and easy to understand."
jgnrmlr33v8e7xh7mvdy,0,female,literal,14780,2831,3957,53772,82047,55528,11280,8437,15016,4692,4034,21896,3606,5029,6469,7456,302706,1,2,jennifer has cancer and is receiving chemotherapy and radiation treatments.  her friend is raising money to help with the situtation.,30,4,5,N,Y,M,HS,50-75k,Y,55,,
jgzqncmyestatwacyk66,0,male,battle,28087,2723,3512,34832,52076,135843,7121,4563,4788,4019,1927,12336,3498,105938,1133,43485,446075,1,2,Jason is another unfortunate story. Even more unfortunately is the bloating of crowd-funded campaigns with emotional pan-handling and half-hearted attempts to generate effortless income. ,3,5,5,N,Y,M,A,<10k,Y,23,,
jh26qjpl3wk02avnv899,40,female,battle,49261,4009,3520,35308,58319,54699,15631,2874,11661,4129,2799,10603,3732,4719,2123,41837,305639,1,2,Jennifer is suffering from Lymphoma and will have a grueling chemo process. She has already suffered from thyroid issues so support is so needed at this time.,5,6,5,N,Y,F,A,25-50k,Y,29,,
jh2jdchfmr6nczaaycma,10,male,journey,11627,2496,2895,21092,334645,86127,5293,6629,5460,2489,2346,8367,3481,12222,3395,50225,559205,1,2,Jason has a lymphoma...you should help him out. I am donating 10 bucks...can you match?? ,10,4,4,N,N,M,A,75-100k,Y,50,Willingness to give money,No
jh3cv7vz9glw9oc0hkgb,1,female,battle,66232,4026,4172,24393,33160,78332,8095,10029,7178,5690,2214,17224,8821,6322,13239,6108,295952,1,2,"Vary unfortunate, but if she stays strong she will fight and overcome this illness. May she have good faith with her trials ahead of her.",0,6,6,N,Y,OO,A,25-50k,Y,-70.659,Knowledge,Keep up the good work
jh598ohh94alfd0ncl2q,46,male,journey,20214,2537,4815,48848,96395,56480,11157,4400,8747,3971,2286,23418,5391,40013,2523,62146,393869,1,2,Jason has thyroid problems and cancer. His friends are rasing money to help him because he is a really nice guy that they care about. ,5,5,6,N,Y,F,B,25-50k,Y,28,People's willingness to donate money that could have been theirs. ,
jh8h1pjkg64m1pp7edcj,0,male,battle,12417,1510,2698,14216,25010,23435,6638,1635,4204,2199,2092,15095,12554,14218,40607,2659,181532,1,2,Jason has a bad case of lymphoma. He needs money to pay for procedures and hospital bills,0,3,3,N,Y,M,B,75-100k,Y,27,How we view different scenarios and likelihood to give,"Yes, it could be flawed depending on if everyone got a medical question based on people feel about the healthcare system. In my opinion nobody should have to rely on donations to live a healthy life"
jhghrt8ft4d3onhrv5cc,25,male,journey,10506,2767,3984,70762,101524,134672,13315,4366,9173,5685,2863,17011,7298,26443,10100,43107,464559,1,2,Jason sounds like a good person who has been dealt a bad hand. Jason has been diagnosed with lymphoma and his best friend is trying to raise money to help him out as he faces this difficult time.,20,5,5,N,Y,M,HS,25-50k,Y,37,How giving someone is willing to be.,No.
jhh82s4t046u05jv21pl,37,male,journey,15326,2580,1984,6449,11513,12866,7436,5004,19257,12074,4755,12942,6363,5198,6716,16060,147815,2,2,na,7,4,3,N,N,M,B,50-75k,Y,42,na,goo
jhkasfd02ossvenryo49,10,female,journey,5976,2124,2597,40288,43716,90174,4557,2495,4771,3598,2965,7503,3200,11011,3252,14120,242671,1,2,I read about a woman who found out she had Lymphoma after she had surgery for thyroid problems and her friend is raising money to help pay for the treatments she will have to have to fight the cancer. It's really sad that she has to struggle with this and hopefully enough money can be raised to at least make the financial part of the whole thing bearable.,5,5,6,N,Y,F,B,25-50k,Y,56,How willing people are to help other people.,No
jhl6dg2cqf6qfrd8281m,0,male,battle,7192,3790,3387,24974,38398,54121,5363,6214,6076,5801,3164,14668,3797,19422,7974,11781,216822,1,2,it sounds like he is pretty sick but on the up as far as energy. he is undergoing a lot of chemo and other medical treatments and has high spirits.,6,4,5,N,Y,F,HS,25-50k,Y,38,how people would empathize monetarially when given a situation.,interesting thanks and good luck
jho4otndpqkgqd8f0ts6,35,male,literal,19759,2940,5301,28462,43647,54016,8856,4440,5131,3049,5287,19037,15295,2535,1504,8647,228295,1,2,Jason has cancer of the thyroid.  He is in desperate need of money to pay for his treatments.,1,6,5,N,Y,M,A,25-50k,Y,44,,
jj2s5xkhfmop3pyjx1hb,30,male,journey,17020,2063,2621,23175,19019,61676,4758,2826,5587,2643,3674,6436,2841,2309,1223,8445,167115,1,2,Jason has a type of cancer called stage II lymphoma. He's undergoing chemotherapy for treatment and has a long road of recovery ahead of him.,3,6,5,N,N,M,HS,25-50k,Y,33,,
jjer1qa4jddepglhghz1,32,male,battle,11969,4937,1635,8144,20999,32763,3284,3250,3595,4501,7714,9572,4199,71044,5565,19155,212513,1,0,The trainer asks all participants to read the text ... These participants will also claim that a friend who steals can be trusted not to steal,4,4,4,N,N,M,B,75-100k,Y,29,Sometime in the night Jason triedto roll over but couldn't andit woke him up. It was still darkandhe tried tofocus ... Thenhe realized heneeded aplace to put his armso itwasn'tresting inan uncomfortable position,good
jk0ow9jcjwsx1uc4aq8h,0,male,literal,11428,2041,4735,32415,15370,17820,6267,1980,3130,2091,4422,10547,4126,12042,2327,15044,146244,1,2,Jason is suffering from Lymphoma and one of his close friend is raising funds for him. ,0,4,3,N,Y,F,B,50-75k,Y,24,How greed might impact ones decision to support cancer patients. ,
jk54r7ualokoacm9o3hv,50,male,literal,48077,3087,3009,42152,74988,93152,9228,10698,8349,4587,3495,22261,4348,31665,2135,31889,394173,1,2,"He has stage two lymphoma, and has started chemo, which will continue every 3 weeks for the next 3-4 months. He may also have to have radiation therapy.",3,6,6,N,Y,M,HS,50-75k,Y,60,Empathy and greed,
jk62sudf0sb2tkkyq8ft,20,male,literal,10446,2034,3043,29590,27970,27781,7132,3876,5386,2722,4554,11019,4449,2436,1550,21609,166059,1,2,Jason is very sick.  He needs help with money to pay for treatments and such.,2,4,4,N,N,M,HS,25-50k,Y,43,,
jkd626etsx4rahrk1lz4,25,female,journey,37636,2042,3014,44853,60023,76616,12600,6608,3722,2507,7198,13674,4281,36199,3312,51501,366333,1,2,Jennifer has been on nauseating chemotherapy and radiation treatments to battle her lymphoma. She'll be stuck on these treatments for the rest of her life.,12,5,3,N,Y,F,B,25-50k,Y,27,How sympathy for a cause leads to charitable behavior.,
jkk8coud09gzdkhgcoka,50,male,literal,21201,1959,3948,31799,16525,61982,6905,6839,8884,4074,4945,19156,5798,7481,2980,16428,221340,1,2,Jason is battling cancer and needs/deserves all the help and support we can give,0,6,6,Y,Y,M,HS,<10k,Y,33,,
jknp8nosw4rz6ayjf2t2,20,female,battle,81818,3648,5525,76299,82730,86156,18885,4368,12959,14268,5998,33552,6667,10154,8608,9826,462458,1,2,"she has a disease and needs chemo, her friend is raising money to help with her treatments",2,6,6,N,N,F,HS,<10k,Y,52,not sure,thank you
jkqlbx0qaqs1xuq76hfl,20,female,journey,18655,2394,5118,37325,86854,99032,9839,3622,4422,4702,2919,14844,4893,2469,2077,48252,347874,1,2,"This person had surgery on her thyroid and then afterward, found out that she had cancer. Her friend is raising money to help with the expensive treatment and other expenses.",0,3,5,N,Y,M,B,10-25k,Y,49,,
jku9pnzlxocvv74bel9u,20,female,battle,3580,1358,3684,9889,26866,48943,3279,6140,2987,3074,1895,14530,2698,16913,2726,1705,150882,1,2,Jennifer is dealing with lymphoma. Her medical expenses are very high and her friend is raising money to help her.,2,3,6,N,Y,M,B,10-25k,Y,21,The likelyhood of people donating to a cause based on wording,no
jle4fox325q0vjuuw7dq,20,male,battle,18129,3047,4033,24678,203782,44647,7605,3830,4817,5033,4140,14204,3943,30212,2588,40284,415187,1,2,Jason is sick an has lymphoma cancer.  Jason will need many treatments in the future and his best friend is helping raise money to pay expenses.,2,5,6,N,Y,M,HS,50-75k,Y,51,to see how generous people are when they have a chance to get money also,
jloqds7l0oxzx4u0p17k,40,female,battle,11105,1569,2198,25768,26998,34918,8414,2516,5007,2677,3837,12409,4125,9791,2102,10436,164220,1,2,She is recently had surgery to remove cancer. She is now going to have to undergo a series of chemotherapy treatments.,12,4,4,N,N,F,M,>150k,Y,48,People's compassion,
jmjkv39se3ol527wg1wr,25,male,literal,19369,2513,6198,75139,14162,50636,5298,7395,7724,64942,5122,25899,6062,3601,1351,9484,306327,1,0,"Jason was an ancient Greek mythological hero and leader of the Argonauts, whose quest for ... Jason readily accepted this condition. Hero,"" there was a reference to the mythical Jason when Jason Grace and his friends encounter Medea",5,5,5,N,Y,M,M,75-100k,Y,29,,
jmyhrledl6cat95sexg9,40,female,battle,26606,5179,6446,28499,243994,708625,7012,3775,9524,4149,4138,13946,31994,95067,7338,7092,1205376,1,2,Jennifier was undergoing a complicated thyroid surgery  and after she can fight with chemotherapy.She will receive treatments for every 21 days for the net3-4 months.Please help to the Jennifier for further treatments,5,5,6,N,N,F,M,25-50k,Y,60,Reading a passage and answer some questions,Nice
jnh9stw5ohwyszf4m2w8,20,female,literal,23520,3268,7491,77974,96208,95191,9670,5274,6978,3814,5172,16667,4174,5692,3132,21234,385845,1,2,Jennifer discovered she had lymphoma after a procedure on her thyroid gland.  She is going to be going through both chemo and radiation to help her try to conquer lymphoma.,2,5,6,Y,Y,M,HS,10-25k,Y,76,,
