ppt,donation,cond_sex,cond_metaphor,rt_consent,rt_check1,rt_check2,rt_instructions,rt_trial,rt_description,rt_pastdonations,rt_sympathy,rt_urgent,rt_self_cancer,rt_ff_cancer,rt_demographic,rt_age,rt_purpose,rt_feedback,rt_debrief,total_time,check1,check2,description,past_donations,urgent,sympathy,self_cancer,ff_cancer,gender,education,socioeconomic,english,age,purpose,feedback
lbugpxqrtnf57pc3j6qc,45,male,battle,144842,1803,7862,116398,154629,64963,4110,2337,2385,2409,1963,9418,1990,2156,1305,48065,567194,1,2,He has battled to overcome this disease that he does not deserve. The money would be used to support a person with stage II lymphoma along with a thyroid disorder. He needs funds for chemotherapy and related treatments to keep him alive and fighting.,2,5,6,N,Y,M,B,50-75k,Y,35,,
lep8z6f24q6kdxu42g8y,5,male,battle,34670,3640,3705,43004,67512,121919,10194,3121,4049,3626,4002,20391,4422,11931,7239,23649,367443,1,2,"Jason has a tough situation due to cancer. However, he will be able to fight back. every 21 days for chemotherapy for only 3 or 4 months, doesnt sound to bad. and with only mild symptoms from the radiation, i would say that he is in a better spot then most.",0,0,0,N,Y,F,HS,25-50k,Y,30,emotional sympathy,none
letqv0dhxj9969k2k6so,10,male,journey,8021,2290,3663,56815,52967,75993,8629,3021,3739,3704,2484,13423,3123,2178,4005,8006,252985,1,2,Jason is undergoing surgery and treatment for Lymphoma. He is dedicated to the undertaking and is in need of funds to assist him during this time.,2,6,6,N,Y,M,A,25-50k,Y,35,,
lf97cyjahjwlcgwgup0c,25,male,battle,22677,4077,3645,39815,89437,167557,16919,4044,6140,3893,3108,15402,5387,53919,2918,36638,475897,1,2,Jason is fighting Lymphoma a form of cancer.  He also recently underwent Thyroid surgery.  He has had one round of chemotherapy and several more to come at 21 day intervals.  This is the same form of cancer my sister had so it is close to my heart.  I know he will be in for a rough road ahead as he battles through chemotherapy.  It won't be easy.  His best friend has set up a fundraiser to help alleviate some of the money worries as he goes through this battle. ,2,5,6,N,Y,F,HS,75-100k,Y,62,To determine our empathy and willingness to donate to someone we didn't know who is struggling with cancer. ,
lgrhxfdhyo0o6ojn5vxo,3,male,battle,8615,4179,6990,40852,54728,78069,9832,7823,10790,4534,4168,15638,7263,60940,9314,6375,330682,1,2,Jason has lymphoma and must undergo chemotherapy. He has many additional expenses.,5,6,6,N,N,M,B,25-50k,Y,48,The experiment might be about generosity.,no comments
lk0hexwym1m7x2s2ropy,30,female,journey,103317,1781,2069,16535,12569,21728,3374,2325,2542,4052,2340,7183,3029,1375,1134,4190,189911,1,2,"She has lymphoma, and she has to go through a lot of chemo to try to get better.",1,5,5,N,Y,M,B,75-100k,Y,33,,
lkbdt5nzgzmkhurkkwye,50,male,battle,67802,3152,5419,38100,67073,197285,5863,4011,30741,3827,11080,27470,8315,101423,14111,39529,625838,1,2,"Jason had thyroid surgery and it was discovered that he has lymphoma.  He is now facing chemo every 21 days, possible radiation and all the problems that come with cancer treatment.  I have chosen to donate $50.00 because he should not have to worry about money during this extremely difficult time.  Stress can have a negative influence on a cancer battle.  I pray for Jason and know he can get through this!!",15,6,6,N,Y,F,B,>150k,Y,62,I think you may be analyzing responses to campaigns for contributions to individuals in need or even charity dollars in general.,
lkf6p7f6f75jqrxnutpo,40,male,battle,14234,1665,2465,21710,42252,38259,5578,2494,4569,3052,2004,10611,2982,2250,1437,5403,161357,1,2,"Jason is battling cancer and going through chemotherapy. Things look like they could be headed in a positive direction, but the expenses for his procedures are high.",0,5,6,N,Y,M,B,<10k,Y,22,,
lkoxpeku1c60ft5yfo5r,25,female,battle,8359,5060,4093,29359,18822,18856,5661,5671,3861,2907,2866,18369,5711,3390,2467,2873,139205,1,2,She has lymphoma and needs financial help.,0,6,6,N,N,F,A,25-50k,Y,31,,
lm96y4gghhn1q1brz4re,19,male,literal,9106,2726,4564,51328,4868,197917,3285,4700,5909,3781,3053,9075,3972,18351,1598,8849,333501,1,2,HE IS IN NEED,0,5,4,N,N,F,A,25-50k,Y,29,,
lojtfjdx2wwdce2gkhjg,5,male,battle,8676,4357,6157,22527,14878,205861,3188,4174,7270,6333,3557,10423,4060,3094,1503,8647,317639,1,2,Jason is diagnosed with stage II lymphoma,6,3,4,N,Y,M,B,100-150k,Y,39,,
lp69sottlak2zwzwqzp2,10,female,battle,26991,3613,5650,69242,116936,156590,9830,5742,35270,4313,6816,10933,6798,53152,73805,42213,628341,1,2,"I would say that she is going through a rough time right now and I understand that she needs help.  I give the friend credit for trying to help, but I know someone that is having an even worse time with cancer right now.  What Jennifer is going through is horrible, but there are thousands of people in the world who are going through the same thing or worse and they are not looking for money to be donated.  I would give a little to Jennifer, but I don't feel that give more than a little is appropriate b/c what about all the people going through the same thing or worse that are not asking for money.  They are just as deserving as Jennifer.",55,2,4,N,Y,F,B,50-75k,Y,39,I believe you were looking to understand if people would give more when they feel for a person than if they do not understand what the person is going through.,While the situation that you portrayed was not good it was also not the worst that I have seen or heard.  I believe that it would have been more accurate to make the scenario worse and see how people react to it.   
lpebyk95lp5jaxd3uuwr,20,female,battle,55443,8683,10412,57704,40284,26278,14846,5150,5675,4305,3792,15043,4018,41639,7001,8702,310502,1,2,critical and urgent,4,6,6,N,N,F,A,50-75k,Y,35,people's understanding of english,no
lppwl4zjyl1e4kyt7n4d,10,female,journey,13198,2685,4507,36747,43244,26166,5037,3146,4517,3285,2365,11036,3524,35878,7794,7015,210641,1,2,I'd say that Jennifer is in bad shape and needs all the help she can get in order to battle her life threatening illness till she beats it.,8,4,5,N,N,F,M,100-150k,Y,38,I think you wanted to see how urgent participants thought the situation was and if we could relate to what was happening to someone else and if that caused us to donate more or less based on if we could relate with the person described.,Everything was very clear and easy to understand.
lpvxwnar9ehfhhwk5518,0,female,journey,5425,3129,5629,33865,39388,43471,6844,4002,7422,2890,5044,10781,3636,48935,2403,2467,226992,1,2,She is near the beginning of her battle with cancer and is doing chemo. She is still optimistic about her possible outcomes.,2,3,4,N,Y,M,M,75-100k,Y,27,to see how much we would be willing to donate based on the current situation of the person with cancer/how serious their condition was,no
lr7yx9apy8651mtxgneb,10,female,journey,5393,2438,3409,53973,12311,19473,4056,3286,4960,2348,2429,10966,3596,2022,1278,2248,135025,1,2,She is recovering from Lymphna and could use the support and help!,12,4,4,N,N,F,A,10-25k,Y,36,,
lrzjrrzhjyasonnshh2u,0,female,battle,5071,2552,6615,37829,34576,145284,7298,4521,3255,2762,2381,14580,3473,15280,4220,3434,293518,1,2,"Jennifer has Stage 2 Lymphoma, which will require chemotherapy and possibly local radiation. She now needs financial help as her struggle with lymphoma will incur many expenses which she will be unable to pay.",0,6,3,N,N,M,A,10-25k,Y,30,To see if I would be manipulated into donating money.,None.
lslbsrof57ur5w3guh69,15,male,battle,21197,3892,2290,35133,20951,8309,7634,3938,5336,6228,2290,12792,5845,2040,1092,12207,151862,1,2,Drastic,5,3,3,N,OO,M,M,50-75k,Y,36,,
lu9cuwet1tgrp7o0mdca,0,male,journey,14031,3196,2977,20823,43541,19964,4537,2290,3476,2121,1861,7280,2930,3032,1914,7170,142468,1,2,Jason is in the hospital and has to undergo treatment every 21 days for 3-4 months.,0,6,5,N,N,M,B,50-75k,Y,30,,
lwcw5m9jh5qk2sp4alxu,50,female,journey,29464,4067,5805,22891,88019,109406,6772,5636,8478,7953,4809,11583,5255,26663,8977,19568,369560,1,2,JENIFER IS IN SUCH A COMPLEMENTARY MEDICAL SITUATION AND SHE NEEDS MEDICAL SUPPORT AND HEALTH CARE ABOUT HER SITUATIONS SAID TO HER FRIEND.,3,6,5,N,Y,F,B,75-100k,Y,32,INTERESTING AND GOOD,NICE
lx5t1n3gjx046cpca5wo,25,female,battle,46856,3891,2841,19757,42727,29837,5728,3852,4287,2432,2955,19799,4916,5136,2612,8055,206270,1,2,about a girl that is fighting cancer and need money to help pay for treament ,0,6,5,N,N,M,HS,<10k,Y,29,,
lxjtm14l26kyyz2d2msd,10,male,literal,11208,11070,5427,39248,15351,13884,7209,3532,84853,3854,3874,7597,3701,2981,1958,5668,223332,1,2,A person seeking for help ,5,5,4,N,N,M,M,50-75k,Y,64,,
lz1mfyet1o30ecxzkqf3,34,female,journey,8627,1299,4297,5078,269745,36822,9330,4322,7642,6103,3359,11056,5347,31236,16690,4985,427725,2,3,"Then, with the new understanding of the situation, Jon thought for a few ... and he went back down to the car to explain the situation to his frightened sister.",5,4,3,N,Y,M,B,50-75k,Y,60,Define your research question and variables. You should begin with a,the very inserting answer
lzpwuq5kjk1clpq2lt16,25,male,battle,14961,2684,5488,28384,44369,35673,5714,3283,12699,2405,6737,11943,3463,19889,1608,11596,211260,1,2,"Jason is struggling with cancer and needs money to get through all his treatments.  He is often sick after them, but at least his friend can help with the payment part of it if people help out. ",10,5,5,N,N,F,B,100-150k,Y,50,People's giving response brought on by the reading.,
lzz89y881obmm3bcrs0p,0,female,battle,179499,1998,2743,24697,46832,42881,5625,3438,3530,2377,3340,10421,2765,2248,1402,6787,341747,1,2,"She is a strong woman who was diagnosed with lymphoma. She has already had some chemotherapy, but needs more treatment in the road ahead.",12,4,4,N,N,F,A,50-75k,Y,33,,
m07qcp77wqwk8c1sqchp,0,female,literal,10211,3819,4709,27860,26621,44163,5997,5764,4609,5210,3784,15237,4057,4298,1574,6158,174662,1,2,She has cancer and struggling with chemotherapy and other medical expenses.  ,0,3,3,N,N,F,A,10-25k,N,32,,
m2xtn3fxu8fld4cku021,25,male,journey,6402,2465,2129,11460,15426,17510,5106,2288,3324,3974,1884,5503,3564,1399,1191,2950,86817,1,2,I would say his friend is in dire need of help and he wants to see him get healthy. ,2,6,6,N,Y,F,B,50-75k,Y,22,,
m6sohvxyzr3f5cweu6zm,35,male,journey,38315,10560,4223,29251,29758,10353,6786,3481,8040,9774,28289,16538,10233,2709,2012,26694,239824,1,2,,3,4,5,Y,Y,M,B,25-50k,Y,39,,
m7fjse8204jlzkhmqfsc,0,female,literal,8256,3603,3336,24048,33022,35861,6271,2689,3820,4081,2248,7558,3422,2233,1199,15355,157615,1,2,She was diagnosed with Stage II Lymphoma. She's going to need chemotherapy and other treatments.,2,5,4,N,N,M,B,50-75k,Y,25,,
m7qcqkp6un3mrxh3y236,10,male,literal,6910,2754,3434,31521,53831,34610,6795,6763,7163,3551,3844,14358,5854,11426,4728,3972,202035,1,2,This person has a life threatening disease. It would be helpful to donate and help him deal with his life right now.,5,4,6,N,Y,F,M,50-75k,Y,55,Williness to give to a charity.,no
m7qj4kbunwpwyjxmx3mx,40,male,battle,10271,1725,2879,24521,40080,37076,4709,3236,3936,2485,2150,7777,4433,27906,2742,3417,179747,1,2,He was diagnosed with lymphoma and now has to undergo chemotherapy. He receives chemotherapy every 21 days for the next 3-4 months. The money will be for the hospital bills. ,2,6,6,N,Y,F,B,75-100k,Y,25,people's sense of generosity depending on their personal experience,none
mcehv78tuftla6809qpd,10,male,journey,3746,43124,3111,16978,20137,25339,4694,2159,10727,2859,5247,8476,2949,1903,957,2340,155174,1,2,He really needs some help as he is in a serious medical bind. If he does not get this help Jason might die.,0,5,4,N,Y,M,HS,25-50k,Y,31,,
mckofkz622t0e0akfu3v,25,male,journey,18655,3714,4281,42279,62748,175183,12141,7800,6435,5908,7683,25985,7643,40185,2537,43332,471199,1,2,"Jason was diagnosed eith Stage II lymphoma at the time of a thyroid surgery. He is facing a long road of chemotherapy, but his chances of recovery are good. His medical bills are very high, so there is a fund raising drive to raise money to help him with those costs. Would you be willing to donate to this fund raising campaign?",6,5,6,N,Y,F,B,25-50k,Y,72,I think you were testing to see how much of an unexpected windfall people are willing to donate to a worthy cause.,
mcmk01h6kk4tp7u6za69,25,male,journey,8615,3415,3643,4772,6889,42809,4222,5220,9875,2532,2804,16583,3494,2799,2211,6348,128510,1,2,it is good ,1,5,5,N,Y,M,M,25-50k,Y,34,,
mdcbyv1ad0ka08texz3t,40,female,battle,11807,3001,2773,25528,42834,90450,7446,2956,4207,2638,4199,10987,2979,27344,72124,4809,316475,1,2,"Jennifer is a great hard-working person who just got over a thyroid surgery and now got hit with Lymphoma. This poor woman is toughing it out after receiving hit after hit from life. I feel so bad for her and want to help out since this horrible just by itself, but following thyroid issues? I hope she gets better with help, no one deserves to go through all of this at once.",20,5,6,Y,N,F,HS,25-50k,Y,41,To see if people would be willing to donate more to someone they feel a connection to due to past experiences or just out of the goodness of their own hearts.,"I was treated for melanoma, which is not the same as Lymphoma in any case, but I did feel some kind of connection. I was lucky that mine was caught so early that it did not have a chance to metastasize, but the anxiety I felt while waiting for the results was horrible enough as it was. The surgery was awful too, but not anywhere near as bad as a Lymphoma sufferer would go through."
me95l0kg7sdf5h0xkggk,50,male,battle,5297,2183,6905,25486,34027,148184,8570,2913,4172,3890,3058,24685,4423,1789,1042,10641,287521,1,2,"Jason is battling Lymphoma and needs many treatments of chemotherapy and local radiation. He's undergoing a complicated thyroid surgery so it's going to be rough on him. He receives treatment every 21 days for the next 3-4 months and goes through side effects like nausea and fatigue. All the money being raised will help pay for his expenses during his tough battle ahead, so please donate if you can.",1,4,6,Y,Y,F,B,10-25k,Y,35,,
mehbhexl3n0nza3mjm86,25,male,journey,3587,2306,2241,13655,23158,27573,5543,2477,3429,1982,1781,6691,2315,2329,1909,4278,105518,1,2,Jason has lymphoma and has a long road of treatments to go through.  ,24,4,6,N,Y,M,B,50-75k,Y,36,Thanks,Thanks
mfcqe34lbo9k13571my0,35,female,battle,3825,4726,14293,27534,41155,32714,9135,3489,8081,3094,6683,8906,3641,12001,1521,3748,184839,1,2,She is in very critical condition and cant afford treatment please help her.,6,5,5,N,Y,M,B,50-75k,Y,24,If people have good morals,
mfx654ubd77vl70pr2fr,1,female,journey,6452,4005,8550,81814,93146,81890,11336,5779,5437,4274,2920,16163,4007,8931,1994,2171,339218,1,2,"Jennifer was very unfortunately diagnosed with Lymphoma and after the initial surgery, she will have to undergo chemo every 21 days which causes severe nausea and fatigue. This is a long journey to recovery for her so anything you can afford to donate will help.",2,6,6,N,Y,F,B,25-50k,Y,39,,
mgm7nez6wpthtm4glmgz,20,male,battle,5702,3702,17393,41673,15148,21177,8362,2852,2813,2451,1776,6249,3015,2492,994,3716,139715,1,2,"Jason has leukemia, and needs a lot of help.",0,4,3,N,N,M,A,100-150k,Y,40,,
mhrlyqkpp8phbztz3b72,25,female,literal,26134,1961,4062,30143,37629,69310,6927,3574,6935,3366,5645,11705,5637,16278,6214,17675,253879,1,2,Jennifer is just one of many people suffering from cancer.  It's difficult to feel enough sympathy for someone I don't even know to donate money for their treatment.  ,2,4,5,N,Y,M,B,25-50k,Y,54,"I don't know, which means your experiment is well-designed.",Stay well!
mjxx6vftqwwy9np1ht39,20,female,journey,17672,2362,2391,28273,35088,93507,11187,4465,6260,3566,2321,15809,5014,22928,2618,35245,289029,1,2,"She's been diagnosed with lymphoma. She has a lot of treatments ahead, and a lot of side expenses, too. This is a bad time to need regular cancer treatments, and she's probably scared. We can't solve all her problems, but we can help solve the money problem.",4,6,6,N,Y,F,B,25-50k,Y,61,I think you're trying to measure empathy.,
mk1pmbvl8qdvo48d97rf,25,male,literal,41109,4288,4285,84386,61555,51346,7079,4863,9472,6470,4160,16921,3889,84438,5216,7826,398944,1,2,A situation needs urgent intervention and it has grave implication on his survival,1000,6,6,N,Y,F,M,50-75k,Y,30,My compassion for people in need,none
mkjne5mwry5bpdz57fx6,25,male,literal,21172,3463,3863,15536,20592,56764,6991,3068,4128,3094,2954,6695,3797,2893,924,4983,161357,1,2,he is suffering from lymphoma which requires chemotherapy,2,5,4,N,N,M,B,100-150k,Y,28,,
ml0e5otzeler79fmvvzx,30,female,literal,13613,2841,3258,27443,32615,22326,5779,3524,4654,4001,4979,219658,6491,7620,3393,9523,372459,1,2,Jenny has cancer and has many treatments planned in the future. She has many upcoming bills. ,0,5,6,N,Y,M,HS,75-100k,Y,29,No idea,none
mlnp7blb0cqek7lja350,0,female,literal,25100,3085,4354,25415,7939,26887,63561,3409,3833,2339,1731,5998,3460,1770,1202,4011,184652,1,2,she has cancer. lymphoma to be exact,2,6,6,N,N,F,HS,10-25k,Y,28,,
mm4xn9ukkpvecephar5y,37,female,journey,14187,9529,8578,62858,20500,34681,10328,4797,11518,6107,12287,37751,24160,48357,24613,54252,384925,1,2,"Jennifer Joanna Aniston (born February 11, 1969) is an American actress, film producer, and ... The character became widely popular and was described as one of the greatest female characters in American television history. Aniston ... Aniston's godfather was actor Telly Savalas, one of her father's best friends. As a child ...",3,4,3,N,Y,M,B,25-50k,Y,25," Instead, you could test what the material in pencils are. So your test could be: “Test/find out the materials in pencils, and see if they contain any ...",interesting
mmpv5ejuxwmmlceucw6d,5,male,literal,16225,1886,3779,35195,39674,49647,9388,4007,4950,3674,1953,15040,4064,2052,1414,14830,208128,1,2,I would describe him as someone who has cancer and is trying to raise money for his medical expenses.,1,4,6,N,N,M,B,50-75k,Y,39,,
mob50tnag29tfczzt6ss,0,female,journey,286841,20271,2711,23023,10756,11017,5148,3668981,2436,2073,1910,7082,2814,1349,1137,2802,4051092,1,2,She is unlucky.,0,2,3,N,N,F,M,10-25k,Y,39,,
mood2p381ukaqxqwdyqw,30,female,battle,21311,5896,4352,38537,49100,28616,9569,4937,7010,2636,5340,12817,4945,54020,25312,9391,284303,1,2,She is battling an illness and is going through 3-4 months of treatment,6,6,5,N,Y,M,B,100-150k,Y,34,"how the explanation/details of a ""go fund me"" campaign influences our likelihood to donate",No
mpvuq2jrl3o2da1ywrqz,35,female,battle,23914,6473,4457,6234,8789,44091,2401,20216,11034,12581,1824,6208,3494,2135,890,7461,165235,1,2,,1,4,4,N,N,M,B,50-75k,Y,55,,
mqp1h1q2fec6c43fzr3r,25,male,battle,6720,4607,4512,34725,60569,123649,6818,4232,4918,5551,2720,10537,5545,5158,2131,4568,287421,1,2,Jason is battling stage 2 lymphoma and a thyroid surgery.  He has to receive radiation treatment for several months.  The treatments often leave him fatigued.  ,2,3,5,N,N,M,B,50-75k,Y,43,,
mrf0sl8vrwaqtg9eov4o,25,male,literal,12291,6494,4213,44874,55673,43345,9514,6553,10067,3714,5166,13440,9184,5758,3468,22325,258045,1,2,I cannot ignore this appeal as I am a survivor. I cannot survive with money either.,60,4,6,Y,N,M,B,25-50k,Y,60,,
ms5hphfljal0tunxzdf1,38,female,literal,3491,2155,7790,5493,5117,27022,2685,3068,4550,4906,3170,8616,3419,2025,856,2294,86820,1,2,Reese Witherspoon turned down the chance to appear on Friends for a second time because she didn't like performing in front of a live studio audience.,2,4,5,N,N,M,B,50-75k,Y,25,,
mtmy524u2xq32h0rxr57,50,female,journey,3338,2579,3406,10680,29438,15902,3823,1669,7053,3190,2110,7160,3780,9815,3135,3887,111565,1,2,She is just looking out for her friend and preparing for the bills upcoming.,3,3,3,N,Y,M,A,50-75k,Y,35,Perceptions on donating,"NA"
my2us6k56abg86g4zhw9,50,female,literal,22526,2260,2977,20033,33483,26680,3839,2119,5106,2025,2361,8453,3606,2097,1226,2412,141659,1,2,She has lymphoma and needs money for cancer treatments like chemo and radiation.,4,6,6,N,Y,F,B,75-100k,Y,22,,
n0toh0e66smp3tsrecv6,15,male,literal,13323,3314,3866,37295,34223,42013,9615,5391,3860,3656,3643,16061,5846,26357,3438,7150,219504,1,2,"Hey has just been diagnosed with cancer, and is going to be undergoing expensive treatment. The fundraiser is to help with these payments. ",0,3,4,N,N,M,B,25-50k,Y,29,To see how people sympathize with those who are sick/in need of help.,no
n1cpz8frkj2bvo95leon,5,male,literal,7563,1612,2690,11953,25245,23151,6565,2515,3460,3048,3682,5599,2735,2542,2440,3498,108835,1,2,I would tell him that Jason is in dire need of help for his chemotherapy. ,1,5,5,N,N,M,D,>150k,Y,36,,
n1m8qu7ey14yr2avw433,25,female,literal,21773,1788,2503,15360,16644,29126,4900,3692,2862,2219,1593,6032,2042,1659,985,1484,114877,1,2,She is struggling with the financial and health effects of lymphoma and needs donations and support so she can recover fully and get back to her life!,3,5,5,N,N,M,B,50-75k,Y,23,,
n27g3vtqdn65edrcwrke,35,male,journey,10447,2042,4589,20207,19260,32054,7208,3787,3766,2542,2253,9305,3453,3255,1389,18409,144429,1,2,"He suffers from Lymphoma, and his friend is helping raise awareness to afford care for Jason.",5,4,5,N,Y,M,B,50-75k,Y,38,,
n2s0lng1bks84k87yh6c,40,male,journey,49698,7510,5429,74744,292584,814405,18519,10861,9039,6005,3126,20130,4581,8475,10507,5140,1344220,1,2,"There is friend of mine by name Jason who was diagnosed with Stage 2 Lymphoma after undergoing a successful thyroid surgery. The medical team recommended him a chemotherapy sessions, and he is scheduled for 4 sessions every after 21 days. The guy’s resource mobilization team for his medical cost has organized through crowd funding. I am part of the organizing team, and I request you to join me in this course by supporting us with a donation for his treatment.",7,5,4,N,N,M,B,75-100k,Y,25,,No please
n31f9vlf78aznluf0h8e,4,female,journey,11530,2297,4398,26932,25658,31217,6514,1832,2931,2473,1759,6340,5382,2247,1239,3666,136808,1,2,She has lymphoma. it is a serious condition.,1,5,5,N,N,M,B,25-50k,Y,26,,
n4geujdy0dcbro770ob1,5,female,literal,5035,2939,2537,18929,19788,49639,5173,2519,5223,3551,1890,6122,4210,24439,1507,7196,161078,1,2,There is a girl that has lymphoma that has a battle ahead of her and needs help paying for doctors and procedures. ,2,4,3,N,N,M,A,25-50k,Y,38,If I felt the need to donate to a cause I read about. If it matters to me or not. ,
n4qashl55k5ypz09koe1,9,female,battle,7294,5724,7579,53742,108099,143099,10823,5000,6039,3695,2539,13870,4846,47641,2720,6097,430470,1,2,Jennifer has stage 2 lymphoma and needs radiation treatment every 21 days.  The treatment makes her nauseous afterwords.  Her spirits are high but the situation is less than desirable. ,0,5,6,N,Y,F,B,50-75k,Y,56,Peoples inclination to donate to charity versus keeping found money for themselves.,
n570exa9xur7cgdl33lq,45,male,literal,5311,2662,1268,50902,33675,179000,7943,4880,9193,6605,6327,17190,5071,319993,22390,7057,681537,1,1,"Help Jason recover form Lymphoma!

Anyone who has met my best friend Jason knows that he has a heart of gold. But after undergoing a complicated thyroid surgery, Jason was diagnosed with Stage II Lymphoma.",3,6,6,N,N,M,M,50-75k,Y,30,It is to find the attitude of helping man.,Is awesome researcher
n5bnx6dvceqn5jkyqbdz,0,female,battle,10715,11816,2976,25228,107470,24372,4864,4167,3834,1861,3795,5363,3887,2074,705,10366,224290,1,2,Jennifer is a great person that is suffering from cancer and will have at least 3 to 4 months of chemo to do.,0,6,6,N,Y,F,A,25-50k,Y,37,,
n5o87ydypvntpjobox35,20,male,literal,8544,3509,3754,78445,64128,48986,6048,1972,3025,2040,5532,26663,3523,5578,2540,4715,269341,1,2,He has been dealing with chemo treatment and needs many ahead for his diseases.  This will inure many expenses in the future so i donated some money to help out.,2,6,6,N,Y,M,HS,25-50k,Y,30,See if i would donate,
n6p3gecnbo9bt2zp4mzd,30,female,journey,10774,2757,6277,40557,76516,19645,9761,3136,3279,2519,3828,8660,3001,2872,1126,4440,199417,1,2,"She's a fighter who's in a tough spot, but is optimistic and ready to make it through.",0,5,4,N,N,M,B,75-100k,Y,35,,
n9gbbfs4kle0k7w4utt8,40,male,journey,55288,4202,3243,52955,105413,70855,10560,3808,5132,4833,2371,12816,4290,18410,3784,16082,374692,1,2,jason is going through a rough time in his life right now with this disease. he seems upbeat and will get through this tough time. he needs some help with expenses while he battles this disease.,2,5,6,N,Y,F,A,<10k,Y,43,how giving to charities people are.,no
n9hox39o4lw66w27k4ow,25,male,journey,3392,3024,6539,15342,7932,3114,4864,2449,6057,5203,2717,14170,4514,5329,3511,5176,95234,2,2,,5,5,5,N,N,M,M,75-100k,Y,49,,
namloo8qzsr1o2q21w0r,25,female,battle,9408,4422,3045,8520,112885,246603,16452,9460,7293,5189,4596,14098,6365,360987,2612,46681,859436,1,2,"I know perfectly the situation of patients, family and friends in these processes. It gives helplessness and rage for not being able to avoid so much suffering. All my support for all the patients who fight daily against this disease. Encouragement and hope for your loved ones.
I would comment to my friends mainly about the foundation that promotes helping these people to get involved in the cause. Then, I would tell her about Jennifer's case, I would tell her that she is an excellent person and that she is currently fighting cancer, and that she needs all our support and collaboration for her recovery.",2,6,6,N,Y,M,B,75-100k,Y,38,Solidarity and commitment.,
navzz9q44ckpu9sxkxw0,15,male,journey,43349,5066,4746,38755,49203,44696,8433,9377,4291,3137,2600,13332,3062,11340,3284,32381,277919,1,2,it is very difficult but i really think that it is possible the cure for jason,4,6,5,N,N,F,B,100-150k,Y,31,solidarity ,
nb6xg3zr0r9dqbjbytu5,50,female,battle,4834,2580,3182,13574,13675,19358,6569,2215,2589,3177,1330,5790,2386,6460,1393,4126,93785,1,2,"This is $50 that I was not planning on having, it is of no cost to me to lose it, and it could greatly help the person in need.",3,6,6,N,Y,F,B,75-100k,Y,34,How generous people are?,no
nbhkdhuu679lrqqoqz0z,50,male,journey,24905,3553,3325,30006,15396,17229,5957,2885,5605,4219,3180,9834,4549,3230,6823,29655,171093,1,2,Someone suffering from Lymphoma,1,6,6,N,Y,F,HS,25-50k,Y,58,,
nbkdb98kumx7hehoge5h,10,male,battle,6707,3082,4094,35261,50557,70015,11234,7296,10089,4960,3904,11392,7259,38563,1758,24719,291273,1,2,"I would say that Jason has Stage II cancer and is going through chemo in order to fight it. According to his friend, he's a strong person who just wants to put this disease behind him.",6,4,5,N,Y,F,A,50-75k,Y,59,How much sympathy we would have for Jason's plight because of his friend asking for help.,
nbsft4b6ox6px9jqyp1j,30,male,journey,14091,2347,3476,45438,85458,238880,8571,7826,8461,2810,2971,10807,4637,23846,3160,7774,474612,1,2,Jason is my closest and best friend. Jason has a heart of gold but unfortunately he has thyroid cancer. Jason is undergoing chemotherapy and will also need radiation treatment. These treatments are very costly. He has been a friend of mine for many years. I really appreciate having him as a part of my life. ,5,6,6,N,Y,M,D,75-100k,Y,55,Sympathy or empathy ,
nbwknaqjzzmgm5ywatg7,33,female,battle,49346,2876,4355,8888,7154,48305,2333,2412,5852,5748,4503,13260,3797,2468,996,6945,172494,1,0,he is my friend and he is a good one and it is a good situation and he is my best friend but now i dont like him,4,3,4,N,Y,M,M,50-75k,Y,30,,
nc2zzgzetvy22tq0vmwf,10,female,literal,6950,2850,7678,18525,29829,69125,7633,7533,6499,11718,5477,14945,6727,31337,10625,49166,287368,1,2,Jennifer has a long and difficult course of chemotherapy and radiation to fight her lymphoma. I will make her feel very ill,4,6,5,N,Y,F,B,25-50k,Y,65,if you manipulate me into being generous,no
nd9klua2zncczbu7j9h2,40,female,journey,16105,2963,4327,43779,129155,82992,9115,2528,4520,3926,4900,12580,5423,10933,5460,39461,381554,1,2,"She is going through a tough time, with 21 days of chemotherapy for about 3 to 4 months. This is too much to bear, but we can only be strong and supportive by giving the donations as well as emotional support.",12,6,6,N,Y,M,P,50-75k,Y,27,Donations,Thank you
ndm3lxh8kwm73ho1lfe0,10,female,journey,16186,2386,2582,25656,41775,47775,6503,2439,8919,5214,2222,11746,2885,2255,1936,12214,193063,1,2,Jennifer is a really nice person but unfortunately she has been diagnosed with lymphoma. Lymphoma is a type of cancer. Treatment is possible but painful and difficult. ,48,5,3,N,N,M,B,10-25k,Y,35,,
ndxszhh50mbxll90l1mk,40,male,literal,5532,4049,5437,52931,128221,21835,12266,10571,6503,4488,5066,15102,5167,5834,8135,3712,298619,1,2,Jason situation is worst and need help,5,4,4,Y,Y,M,P,75-100k,Y,35,,
nenet24qp0xoa819detv,0,male,battle,5048,2327,3092,24761,78951,54930,6144,2205,2876,3930,3056,15310,2854,2377,1839,3934,214038,1,2,"Jason has lymphoma, and needs money for chemotherapy.",0,6,3,N,N,F,B,50-75k,Y,23,,
