ppt,donation,cond_sex,cond_metaphor,rt_consent,rt_check1,rt_check2,rt_instructions,rt_trial,rt_description,rt_pastdonations,rt_sympathy,rt_urgent,rt_self_cancer,rt_ff_cancer,rt_demographic,rt_age,rt_purpose,rt_feedback,rt_debrief,total_time,check1,check2,description,past_donations,urgent,sympathy,self_cancer,ff_cancer,gender,education,socioeconomic,english,age,purpose,feedback
grxyw9635y392kogc9e4,10,male,journey,16764,2666,4350,34966,75183,70168,5095,4198,6102,4680,3034,14354,5285,12382,5085,23739,289418,1,2,"Jason is a fighter. Although he has lymphoma and is going through chemotherapy, his friends believe in him. I also believe that he will pull through. The past few months after surgery and the beginning of chemo were tough for him but he is going through it bravely. I wish him the best. ",3,3,6,N,N,M,B,75-100k,Y,34,I really don't know. Maybe generosity. ,Thanks
gs4jt8raa0tnwedwx0r7,3,male,journey,10724,2608,2418,11172,11663,24373,4896,4704,4146,2500,2484,8806,4645,3219,1210,12573,113583,1,2,Jason is suffering from lymphoma and the treatment often leaves him nauseous and weak.,6,4,4,N,Y,F,B,25-50k,Y,28,,
gsaxw54pjm9kvlcp4pe1,40,female,battle,5594,5254,4578,8300,8648,8918,3159,2358,6328,3719,3108,10668,3157,3489,2498,4513,85270,1,2,I feel good ,15,3,4,N,Y,M,B,50-75k,Y,25,,
gsqmo59spsejfx7ya5cd,5,female,battle,100838,4296,6487,36946,86677,105248,26052,9496,11627,10058,8091,28872,4881,71787,7160,152792,671925,1,2,"Jennifer has lymphoma and will require several months of treatment, including chemotherapy and possibly local radiation. We're raising money to help with her expenses.",0,2,4,OO,Y,F,B,<10k,Y,40,,
gswacr14x31o42a01ah5,45,female,battle,25208,7322,6763,15430,15703,58148,7789,23627,13129,5266,37845,26972,5896,36529,24059,29080,339851,1,3,this survey is full of percentage comformations.,33.13,5,6,N,N,F,B,25-50k,Y,25,,thi survey is very good
gswrhot4y69gvbnk5sby,5,female,literal,212000,4738,3972,63497,167525,608927,10461,20786,7461,4125,4346,12410,3930,4295,15301,31635,1177832,1,2,"Jennifer, a very good and jovial person underwent thyroid surgery, after which she was diagnosed with stage II Lymphoma and she will be in need of many treatments of chemotherapy. Her chemotherapy treatment commenced a week after her thyroid surgery and she is expected to do this treatment every 21days for the next 3-4 months. We are really hopeful and optimistic that she can pull through and she will be needed financial assistance to help support her medical treatment during this period, your contribution will be much appreciated to help keep Jennifer alive.",2,6,6,N,N,M,A,50-75k,Y,44,,
gt5f4o7p7sw97avtdfmw,50,female,battle,16442,3824,2883,35019,75339,26388,8367,5299,4778,4088,4021,19179,4752,6662,3260,39537,260321,1,2,Jennifer is undergoing medical treatment for cancer with a long road ahead.,3,4,6,N,Y,F,M,25-50k,Y,27,,
gu3oldrh3m8aynae32ev,15,male,literal,119804,2766,3269,20839,24237,50892,5711,6092,5365,3883,2180,11609,2857,6582,2102,9374,277906,1,2,He is a cancer patient that is need of support during this time.  He receives chemo treatments every month. ,7,4,4,N,Y,F,B,50-75k,Y,34,compassion,
gu91s6hvca7906eq0vw4,30,male,journey,67212,4378,8238,60224,137048,221843,15577,3222,11204,4169,4095,42680,4294,17815,6862,102130,711936,1,2,"Jason is going through a tough situation in his life, he health is declining due to been diagnosed with cancer. However, Jason is a very positive person and he shows hope of overcoming this situation. Even after chemotherapy treatment his has the will to be physically active.  ",3,6,6,N,Y,F,A,10-25k,Y,33,,
gv3j6809w1m80tk6k57x,34,female,battle,7877,2600,6981,6015,4669,6093,2547,1798,5233,4525,1733,6834,3844,3930,1475,6526,72889,2,2,good,2,4,3,N,N,F,M,25-50k,Y,46,,
gvpy7d6q5709nnb1j9qb,40,female,literal,7328,2436,5016,6012,9237,12399,3880,4217,9039,3052,3238,10429,4514,5339,4495,9203,102046,3,3,like it situation ,5,5,6,N,N,M,M,25-50k,Y,30,like it ,good
gvtaxboc7rh0tljsv9kv,0,male,literal,10905,2077,3841,37458,6752,19439,4225,5860,2945,2250,5376,8465,3519,2197,1726,6874,124595,1,2,Jason has been suffering from a disease. He could use some financial support.,0,4,4,N,OO,F,A,10-25k,Y,46,,
gvtv5rfb7p2nad1j06yk,20,female,journey,36983,2608,3614,61857,121284,254257,5802,5900,4691,5027,2744,12408,38718,3099,2964,5197,567844,1,2,"Jenifer, a very nice girl has found herself in a rather unfortunate situation which poses some threat to her life and well-being. To recover her normal life back, she will need to undergo several stages of treatment which will cost good money. This is a rough and tough journey and she needs the help of everyone to be able to recover fully.",3,5,5,N,N,M,A,25-50k,Y,27,,
gvwqz8z30u74t4jzef1h,35,female,literal,30868,8907,256629,86358,446476,148281,30226,10220,10004,15141,3875,12631,7250,101965,5606,85977,1276311,1,2,"My friend Jennifer who is so dear to me and anyone who has met her in the past knows that she has a heart of gold, is sick.  ",3,6,6,N,N,M,B,100-150k,Y,39,PERCEPTIONS ON DONATIONS ,NONE
gw0tz355gy2xrauzvzlq,0,male,literal,69822,2582,3580,34304,41589,35238,5014,2846,3645,2630,1724,4925,3213,5567,2622,4550,224321,1,2,He has cancer and requires ongoing chemo treatments,12,4,6,N,N,M,B,50-75k,Y,40,charity,no
gwevubxvj6g86t2z2x8m,20,female,battle,12854,4158,4290,19209,18235,75140,5951,4229,4880,72359,3591,22191,5142,3674,5985,6782,269363,1,2,She a very serious condition of Nymphomania and need financial assitance.,0,6,6,N,N,M,HS,10-25k,Y,65,,
gwla3ygp6533x7zcsyut,4,male,literal,85496,3022,4452,41781,34919,68440,8733,4370,4747,3488,4989,16124,3778,13972,3463,4958,307256,1,2,He had thyroid issues. Now is in need of money...like millions of other Americans who don't have sufficient income or health insurance and fall ill. Not surprising.,2,2,2,N,N,M,D,75-100k,Y,42,No idea...,
gwyeny4je8drkehmspaw,6,male,literal,24126,3458,5186,33806,31227,43039,17203,4045,17361,10590,5731,12260,5689,13351,2457,11927,242146,1,2,Jason's situation is a dire one. He urgently needs medical help to reduce the effects of lymphoma. Any donation will greatly help him.,7,5,4,N,N,M,B,50-75k,Y,38,,
gx5y2lj9dz4p5ddvmgaw,40,male,battle,8971,2590,2158,13533,109871,122520,14059,12632,15787,4789,6170,20942,5463,4735,3833,33873,387756,1,2,he was diagnosed with stage 2 lymphoma and he really needs help to enable him pay the chemotherapy expenses,6,5,6,N,Y,M,B,10-25k,Y,26,,
gyau4fvxn1uh71uwgwrb,20,female,literal,29986,10292,16248,30487,52288,54723,8782,9795,12809,13769,17581,53293,13968,16676,10300,9743,361818,1,2,FEEL BAD,10,4,2,Y,Y,M,B,<10k,Y,25,GOOD,GOOD
gz787zuk5yaaz1vloqq9,50,male,journey,76294,8185,8097,144147,186354,145458,20025,7762,10498,8635,5782,15281,6973,72132,18499,117994,855101,1,2,"Dude, Jason's situation is very moving. He has the strength and the desire to heal, he only needs our financial help.",1,6,6,N,N,F,B,50-75k,Y,30,I think what is being tested here is how charitable some people can be when someone needs our help.,I Liked this survey.
gzc2vsn3jbt5566q9xcl,20,male,journey,14293,2672,6440,47580,38383,44807,10648,5874,6230,6502,3038,14185,5283,19933,2515,8152,237057,1,2,Jason has been diagnosed with cancer.  He is looking for money for treatment. ,0,5,2,N,Y,M,B,50-75k,Y,39,how much we are willing to give up to a stranger.,
gzdz3aanb7myelwqhfwl,20,female,literal,11735,3169,4157,106919,72902,211848,12117,4154,6741,2458,2538,8245,5252,3520,1764,5534,464628,1,2,A girl named jennifer was diagnosed with lymphoma and she needs money to help her fight it,2,6,6,N,N,M,M,100-150k,Y,40,,
h03j6c1c1r8lhf7gmnj3,40,male,literal,4663,2086,4277,19365,27688,71376,5408,2144,5325,4356,1949,11908,5560,2383,1482,3199,173594,1,2,"Jason is in dire need of donations in the amount of any denomination, we should be doing everything we can to easy his immense pain of dealing with this disease.",12,6,6,N,N,M,HS,<10k,Y,36,,
h07w8mz3g1g16c6ap8zg,37,female,literal,7664,6182,50895,11120,9694,44080,7837,2746,7182,3692,8284,7743,4704,11835,10596,6166,202618,1,2,Very bad situation.,2,4,4,N,Y,F,B,75-100k,Y,25,Very well,Nothing 
h0xew9nhbpos7edr5blf,30,female,battle,16835,12372,4063,11808,15604,51408,6582,7600,6317,3982,2771,9185,4300,11399,1957,4450,171543,1,2,Jenifer tried very hard to recover.So it's our duty to donate some amount we have.,2,6,6,N,N,F,B,50-75k,Y,44,,
h16apmhopparx4u74eaw,50,male,journey,24220,3538,4238,40655,93790,64941,6559,3132,4484,2830,3459,26941,4306,2648,1166,49830,337849,1,2,Jason was diagnosed with Stage II Lymphoma and needs money to get a treatment for his disease.,0,6,6,N,Y,M,HS,75-100k,N,31,,
h1snsxs489nyj816ubdj,40,male,battle,16608,4034,6095,10318,10896,6037,3615,4947,2865,2806,3178,10954,5408,2439,1147,14384,108798,2,1,,33.13,4,5,N,Y,M,B,50-75k,Y,28,,
h1tu7sw3afwqvdb9lmaq,35,female,literal,9212,4058,4629,34166,42992,190046,8806,5325,3550,2485,5653,8631,3421,30734,6908,8727,369841,1,2,Jennifer has lymphoma which will negatively affect her life. She will need several treatments and a normal life will be difficult for her. She has many expenses from medical bills that she will need help paying in the future.,2,5,6,N,N,M,HS,50-75k,Y,49,Opinions of giving to a charity or donating to help someone.,Thank you.
h2c292t74aqy9cvlmp8t,20,female,literal,12633,3206,4497,34378,56700,109566,7240,9075,8105,5047,3350,15392,5632,42594,2129,40579,360737,1,2,She was recently diagnosed with cancer and has finished her first round of chemo but has a long road ahead and needs money to help cover all the expenses she's going to have.,7,5,4,N,Y,F,A,10-25k,Y,59,How sympathetic or generous we are to people with cancer maybe?,
h2tsvpq4j1erk7u97kh3,0,female,literal,4742,3567,3231,15540,8908,42690,7613,3416,4909,2974,4169,9216,4480,2892,1593,1600,122245,1,2,Lymphoma. It is not a good situation that she finds herself in. She needs your help to fight this issue and would be grateful as it will help with recovery and cost.,1,4,4,N,N,M,B,75-100k,Y,31,,
h4dfh6m4c2oy3u4uwkbx,0,male,literal,6387,4136,3141,63319,97498,20380,6615,4537,3289,2845,1945,6354,6713,3465,2578,2820,236575,1,2,He has lymphoma and is going through chemotherapy to treat it.,1,6,6,N,Y,F,HS,25-50k,Y,27,,
h6fmuajn4ljk0nxqlbkq,25,female,literal,20096,2827,5606,59263,83311,43487,7062,7057,5102,4030,4878,17932,6280,46847,147391,37839,499335,1,2,Jennifer has cancer. She is doing well and doctors hope she will continue to do well.,0,4,3,N,Y,M,A,10-25k,Y,43,Seeing how much a person is willing to donate money they do not own.,Maybe do a study on why our government forces the poor to donate to other peoples medical bills because they will not fix health care costs or offer healthcare for all.
h6rw499fjn4kth4qt6e5,40,male,journey,11370,3905,6229,14126,14446,43511,3158,4029,3813,3213,4116,10700,3310,2967,3555,6920,141156,1,2,it's an good opportunity ,5,5,3,N,Y,M,B,50-75k,Y,28,,
h8625yp14u0jxje68bwh,5,female,literal,2946,1746,2015,17817,29345,107117,7714,4007,8128,2175,1922,6108,3315,83641,1562,13175,293198,1,2,Jennifer has cancer and has just started undergoing chemotherapy. For whatever reason one of her friends believes she needs a gofundme to help with expenses whilst she undertakes the treatment. No mention of whether she has insurance or not.,6,1,4,N,Y,M,A,25-50k,Y,28,"Seeing how various written descriptions of someone's problems incentivizes people to donate to a stranger, especially when taking into account it's cutting into their own potential money.",
h8sjk6lxe3jqjcgnxob6,25,male,battle,24617,2726,3320,28373,28079,38351,6605,4204,6487,7496,7820,20559,4352,34825,12734,11325,242177,1,2,"He has lymphoma, which is a form of cancer.  He is undergoing chemotherapy and needs the money to cover the cost of treatment.  ",4,5,5,Y,N,M,B,50-75k,Y,49,"Determine the willingness of people to donate, and collect data regarding how certain factors can convince people to donate in certain situations. ","No, the questions were easy to understand. "
h91om9slsrro6f0f1rqt,0,female,battle,8810,2770,3465,16828,20500,44656,6242,5246,4766,3750,3471,10566,5905,5105,1951,5576,150105,1,2,She has a terminal illness. She needs financial help for her medical bills.,2,4,5,N,Y,OO,B,25-50k,Y,27,,
h96w4s2sk2es99exq2x9,34,female,battle,12584,5439,3004,7438,15356,3836,9806,5586,11751,8864,3903,28796,9708,11109,7446,7731,153446,1,2,,6,4,5,OO,OO,M,B,25-50k,Y,31,good,good
h9bx0s1rxbjanzlxvfwq,0,male,battle,10520,2088,3831,25860,65574,46712,5241,11535,5327,5054,4194,28775,3903,2041,1657,17364,240555,1,2,He is battling lymphoma through the use of chemotherapy and radiation.  He is experiencing the side effects of his treatments.,3,5,6,N,N,F,HS,<10k,Y,38,,
h9mptru8qmtkhdmlfz8y,20,male,literal,3671,2498,4006,27423,31909,64143,9510,2718,3830,4190,3421,11296,3470,3591,1879,11700,189429,1,2,"Jason struggles to get through Lymphoma, but he sounds like a fighter.  Even though he experiences a noteworthy physical impact of the radiation therapy, he still works and goes on with what he needs with life.  He deserves us to help him out as best as possible.",3,3,5,N,Y,M,M,25-50k,Y,62,,
haz4683d55nd7auz3fn4,10,female,literal,7362,1564,2503,11080,11702,25117,3797,1357,2258,1939,2179,7781,2404,1358,894,5867,89403,1,2,She has cancer and they are trying to help her family get through this hard times ,1,4,4,N,N,M,B,100-150k,Y,36,,
hb4fqo0g2u1q3vf3djck,45,male,literal,9122,1525,2395,22068,18004,82757,2540,2115,3569,2012,2667,12284,2956,25953,3594,4577,198851,1,2,The situation looks pretty bad for Jason.  He has to undergo months of chemo and it will be a long and painful road for him,2,5,6,N,Y,M,M,50-75k,Y,38,How charitable a person is with an unexpected windfall.,Nothing really 
hce9rr0ewbtfplt9ygfm,50,female,battle,22494,2710,4899,34031,61323,75747,11525,8739,4159,5273,4492,17609,4433,34950,3282,15715,312081,1,2,"Jennifer is in the fight of her life. With hard work and dedication she can certainly fight this. While fighting, Jennifer will be unable to work, therefore will need all the donations she canpossibly receive.",0,6,6,N,Y,F,HS,50-75k,Y,47,To see people's willingness in helping others financially when they are in a time of need. ,
hedt37c3ezh5nctlw1p7,38,female,battle,67957,2639,3135,5675,7968,35004,15317,3628,18092,79629,7739,36014,35620,6455,1412,3114,331553,2,2,my friend is very happy ,6,6,5,N,N,M,M,50-75k,Y,35,,
hf2q1odf4vwcabxnjnvm,10,male,literal,15667,2694,5152,25172,19001,23049,6925,7892,5769,3661,3800,12575,5671,7808,9428,20565,175484,1,2,Jason has cancel and needs money for bills.,0,6,6,N,Y,M,B,25-50k,Y,70,not sure,good survey thanks
hg7zxlx8xjg6w77hvrp1,0,female,battle,7214,2067,5147,22636,30522,20183,5476,1998,2787,1749,2129,7138,3565,1722,1307,4396,120405,1,2,Jennifer has lymphoma. She needs to pay for a lot of medical treatments to battle the disease in the months ahead. ,6,5,5,N,N,F,P,<10k,Y,27,,
hg9wc2wvu2qc9bh61dde,0,male,journey,8781,3456,2584,20421,27123,20854,3515,2823,2667,2137,2678,6887,4738,23905,5296,19338,157389,1,2,he needs financial assistance to help pay for the treat for his lymphoma ,0,2,2,N,N,F,B,25-50k,Y,29,people willing to donate based if they have a connection to a particular illness,n/a
hgznbmu46f0rm70f5z39,31,male,journey,10253,4015,5531,7526,107435,233741,6227,3401,6715,2689,3990,12669,3425,2005,1965,5989,419783,1,2,Jason was diagnosed with stage II Lymphoma. He's so strong and wants more than anything to get through this journey.,3,4,4,Y,Y,F,B,50-75k,Y,28,,
hh5o730wat7hjnpgx53d,41,male,literal,4928,883,468,3247,6346,2217,2145,2851,2225,1731,1745,5427,2772,2078,2750,2064,46466,2,2,good,5,3,3,Y,Y,M,B,75-100k,Y,48,good,good
hhgpfueuz7x6gbl0ekm2,48,female,battle,32996,3154,4651,35631,54058,74856,11755,4602,7920,4115,3994,19550,5295,73288,4591,29998,371018,1,2,"Jennifer is in the middle of treatment for lymphoma. She has started chemotherapy, which caused her to have nausea. She has additional chemo and possibly radiation treatments in her future. She is a great person who needs help.",2,5,6,N,Y,F,M,25-50k,Y,67,I don't know. Perhaps to assess whether there's a correlation between the amount of empathy a person has for the subject and the amount of money the person is willing to donate? ,No
hhw1u9my0wb4mmloq5y1,29,male,battle,9140,3516,6012,3854,4884,15628,3276,8810,5204,3260,22588,12669,4667,5694,1278,4275,115195,1,2,he is in need of some help,0,5,5,N,N,M,A,50-75k,Y,29,,
hj361km2atxjangp3696,50,male,literal,7316,2630,4064,28825,33298,32294,4658,5988,4441,2777,2805,20031,4216,10643,9898,11926,186246,1,2,He is very sick with lymphoma.  He wil have to undergo many treatment to regain his health.,10,6,6,Y,Y,F,B,10-25k,Y,50,compassion,no
hjd1eqjfyjntfappgu8k,39,male,literal,16456,7600,11349,41768,92560,56189,24068,17046,10010,7357,17002,25401,6979,22506,52814,14786,426567,1,2,VERY CRITICAL.. NEED HELP TO RECOVER...,2,4,5,N,Y,M,HS,25-50k,Y,41,,THIS EXPERIMENT GOOD FOR CANCER PATIENTS... 
hjolto77jpmdrf3uo56x,29,female,literal,7093,4233,4087,6477,19357,143120,2951,2241,3186,5027,4225,8970,4360,2822,4533,14429,238232,1,2,"Jennifer is best friend, i am raising money to help pay for the many expenses that will come along during the circumstances ahead.",3,5,4,N,N,M,B,50-75k,Y,45,Good,Interesting
hjtwc5q2f87ntkdoyhwp,1,female,journey,6819,2968,4375,41752,49755,188504,6981,3395,11833,6373,2667,11484,15473,31797,5181,10235,400135,1,2,"Jennifer has been diagnosed with stage 2 lymphoma and is undergoing chemo. She seems to be taking the treatment well, but has a lot of visits to the hospital and medication expenses ahead of her.",4,4,6,N,Y,M,HS,10-25k,Y,40,To see how I'd allocate money after reading about a scenario.,
hjxx98u4n3osee6x9yc2,35,female,journey,2414,1358,2481,32459,30216,56988,10189,4696,2504,3735,2844,9505,5296,6644,874,20721,193071,1,2,Jennifer has to undergo a surgery to treat her Stage II Lymphoma. Her friend is currently raising money to help pay for Jennifer's upcoming treatments for the next couple of months,0,4,4,N,Y,M,HS,100-150k,Y,18,No idea,
hk2as5dwc4zq4tl68spd,0,male,journey,40186,3726,4846,29155,76535,85399,6239,2228,2918,6668,2292,8517,3276,22698,213046,6271,514579,1,2,Jason has lymphoma cancer and is undergoing cancer treatments of chemotherapy pharmaceuticals and radiation and his best friend is raising money to help pay for his treatment.,12,6,6,N,Y,M,B,75-100k,Y,25,To study how people make decisions and feel about donating to a crowd funding campaign.,"I think standard Rockefeller allopathic pharmacological medicine is a way to harm people while extracting the maximum amount of financial gain in the process.  The cure for cancer will never be found when deadly treatments are more profitable.  The cure to cancer is to fast and activate autophagy to clean up the overgrowth of toxins in the body that were never given the chance to clear out due to constant insulin and consumption and eating that most consumers are taught in the western societies.  The study was interesting, thank you."
hkdds5ny84nrctobwnr4,50,male,literal,14231,7683,2924,28615,52244,50733,13832,2965,4753,3000,3013,12379,3554,14091,3005,7268,224912,1,2,I would tell a friend that Jason has cancer. He's going through chemotherapy treatments and needs help to cover the costs of those treatments.,6,5,6,N,Y,F,HS,OO,Y,58,I'm not sure what was being tested in this experiment.,No.
hkspdyv0a1pt50lpq8zx,10,female,literal,10947,1591,1782,14752,25572,42699,3377,2256,2913,2127,1895,5974,2129,1327,1131,10144,131031,1,2,Jennifer is a young woman recently diagnosed with Lymphoma. She had to have her thyroid removed and possibly more surgeries. She needs money for upcoming treatments and doctor's vists.,1,4,6,N,N,F,HS,<10k,Y,29,,
hkzfe13ctk4mdc9d65hw,32,male,literal,14840,79509,13071,22798,80953,276647,4475,4004,4205,3530,4127,8000,41705,4838,3010,8612,575299,1,2,The doctors say he will need many treatments of chemotherophy and possibly local radiation as well.,4,4,2,N,N,M,B,10-25k,Y,30,,
hl0vwxkweoffr8ygpghm,40,male,literal,9943,28521,3599,36569,81870,148570,16732,6145,15353,4290,3589,18174,54566,42674,6333,33809,512032,1,2,"Jason has been diagnosed with lymphoma. He has already had surgery and is now having chemo therapy. He will have to have chemotherapy treatments every 21 days for the next 3 or 4 months, he really needs help with the expenses of his treatment.",2,5,6,N,Y,F,A,10-25k,Y,37,"If you or a family member suffered from cancer, it you are more willing to donate money to a person with cancer",None
hlhzyh1mm461em70ltf4,40,male,journey,12018,2409,2755,42837,40463,67535,5935,3847,3730,2283,1704,6274,2362,8003,2046,7453,212063,1,2,Jason has stage II lymphoma. He will need many treatments of chemotherapy and possibly radiation as well. He will be receving treatments every 21 days for the next 3 or 4 months.,2,6,6,N,N,F,B,50-75k,Y,30,How likely people are to donate.,no
hmd69yvgmqg47aslnt9p,0,female,journey,49399,3907,4490,62388,60781,94858,8674,4667,4183,8557,2444,34480,3906,32809,3093,42455,421403,1,2,Jennifer is a woman with lymphoma cancer. Donation would help her get the care she needs. ,3,4,4,N,Y,F,HS,<10k,Y,21,To see how generous and sympathetic people are to cancer patients. ,
hoekwu2b9o8eb84hamlt,46,female,literal,267845,2048,6136,5709,8955,58240,3518,2256,5997,5137,2069,15740,10691,8681,4156,6805,417453,3,2," Friends for a second time because she didn't like performing in front of a live studio audience. In the sitcom, Reese played Jill Green, the spoiled younger sister of Aniston's character Rachel.",6,5,6,Y,Y,F,B,75-100k,Y,33,good,good
hol5xezeldxe2x8rrs0l,50,female,literal,18016,3068,3609,27815,52868,28590,6293,3280,4029,2683,3352,11773,3754,11628,4010,14779,200115,1,2,"Jennifer has a really tough disease.  It's going to take a long, sustained effort to recover.",1,5,6,N,Y,M,B,75-100k,Y,61,sympathy and altruism,no
hp4ur6mqromp6jl9utsb,5,female,battle,11377,2888,3279,24702,57787,26106,8367,7890,7500,2941,3236,16187,4073,3122,2049,8898,190863,1,2,She has stage two lymphoma and will be going through treatment,25,5,6,Y,Y,F,A,50-75k,Y,46,,
hqdwpy2uug8yohpsg9cp,40,male,journey,17840,7885,4454,6931,30656,20876,4908,3817,11853,3516,2986,41977,23502,27976,30934,16950,257980,3,2,The most people as activated.,4,5,5,Y,Y,M,M,25-50k,Y,32,good,like
hqj4784alg68f3sd76le,10,male,literal,23173,3630,3674,27237,80031,82587,5835,5212,5357,2268,2081,11031,3481,9221,2828,12604,281425,1,2,"Jason is suffering from Stage 2 lymphoma. According to his best friend, Jason needs a lot of chemotherapy, hospital visits and medications, as well as doctor visits. He is hoping to raise money to help pay for all this and to help out his friend.",3,4,4,N,Y,M,M,>150k,Y,46,How giving we are to a stranger?,
hqn2moxrzdvq8v8g14hd,25,male,literal,16558,2885,13774,59852,176617,34303,16253,3972,8849,27176,15324,20407,9580,5897,3477,18756,435139,1,2,it is Critical and dire one . ,5,4,4,N,N,F,B,75-100k,Y,34,,
hqnyatu6gcgz8b3mmd6w,35,female,battle,14550,6792,9975,23028,68689,47656,7551,7878,8150,3195,3832,18354,4627,17079,8996,8009,259243,1,2,"She is suffering from a terminal disease, but is bravely battling. Her best friend is raising money to help with the many bills that are unreimbursed",50,6,6,N,Y,M,D,50-75k,Y,59,how the essay affected our answers,progress bar next time please
hqs1ogcnxgtgg1414onm,25,female,literal,9069,2360,2534,10424,13444,18400,2475,4626,3123,3106,2573,9535,6157,10849,2483,12520,114092,1,2,She needs help and needs money to do so. ,2,4,5,N,Y,F,A,25-50k,Y,29,,
hqw88g61s471kqtw75j4,25,male,literal,87349,2735,4255,33417,72410,37564,7463,4226,4639,22904,4900,25101,20211,34783,2052,3546,368049,1,2,Jason has cancer and he has to go through many rounds of chemotherapy and possibly radiation treatment.,1,6,6,N,Y,M,B,75-100k,Y,35,How much people donate whens sympathizing with another individual.,
hqzzfhc7sqdzntvtgf7p,50,female,journey,27415,2437,2815,41640,36710,60967,8624,3448,5190,3342,3767,11147,4486,53697,3271,11784,280950,1,2,Jennifer had just gotten over one illness when she discovered she has cancer.  Please donate what you can afford to help her with medical expenses to fight her disease.,12,4,5,OO,Y,F,B,50-75k,Y,46,"If given money with no strings, how much would you give donate to someone and how much would you keep for yourself.  Essentially, selfish vs. selfless.",
hrefnlnc1g1rw3swuv62,25,male,journey,11620,3335,6821,15821,54850,81655,8164,5187,14020,4157,5221,17844,5970,25381,4233,11316,276277,1,2,He is undergoing chemotherapy and it is disrupting his life. He needs financial support,8,6,4,N,Y,M,B,25-50k,Y,64,influence of sympathy in decision making,
hrw58ut4oyhb6ujfuuok,30,male,journey,43205,11467,9870,63487,88397,103126,17646,6334,10382,8806,3965,18698,10982,9695,3159,20402,431133,2,2,"jASON WHO IS MY BEST FRIEND HAVE LYMPHOMA 
JASON WILL BE TAKEN TREATMENT IN EVERY 211 DAYS WITHIN 3-4 MONTHS
",2,6,6,N,Y,M,M,100-150k,Y,54,,
hs3taunav6pcbu4uceap,0,male,literal,15679,36956,3080,14002,27203,60839,6906,3149,3257,3538,2756,10533,3614,50456,28687,13934,289683,1,2,Jason has stage 2 lemphodema. He's having a really hard time being alive right now since that involves chemo at least once a month.,0,6,5,N,Y,NB,B,<10k,Y,34,"Considering that the image was labeled as being ""condition_male_literal"" I can only image that the gender of the person mattered, as did the phrasing. I wouldn't donate any way, though, because I could really use $50.","You need to not name your images what condition they are.
Also.
You need to pay more for the amount of time that you made this survey take. I'm at about $4 an HOUR. You know how long you made this take. Would you want to work for so little? Would you want the people that you care about to?"
hsoeurp2aoj0pakz8pp0,30,female,journey,5193,1793,3798,28280,12062,56487,10839,2543,3310,3734,2215,16226,3301,2711,976,3340,157388,1,2,"Jennifer has Lymphoma, and cant afford her medical bills. This is a crowdfunding to get her medical bills paid for.",2,4,4,N,N,M,B,25-50k,Y,26,,
ht8kxm1pg1wynrarnnlz,25,female,literal,3099,1575,5576,7668,3407,7487,2150,1850,3961,3830,4588,55691,5237,8147,6387,6407,127902,1,2,But I’m not gonna wanna was the day you got me a dm I was like going ,6,3,3,N,N,F,B,50-75k,Y,33,Good morning baby love you baby love daddy bye baby love daddy love y’all I’ll see y’all bye bye love you baby daddy ,Us and I love you baby love you bye baby love daddy bye baby 
hteo9drmt355ofqwc9rl,5,male,journey,20443,2872,4415,34322,22171,23831,5689,5523,3371,3916,3444,16664,4573,354270,7087,6982,520390,1,2,He has lymphoma and is well-regarded by his friends. He needs help paying for treatment.,2,4,3,N,N,F,HS,25-50k,Y,25,How much empathy effects generosity and donations.,N/a
htk5qzfts1654ygnfucm,45,female,battle,107384,5649,5892,219164,134229,174209,15625,9218,37246,9278,7072,105268,7752,82033,12926,49882,983371,1,2,JENNIFER APPRECIATES ALL THE HELP AND SUPPRT SHE CAN GET. SHE HAS CANCER AND IS GOING THROUGH A VERY ROUGH TIME.,8,6,6,N,Y,F,A,25-50k,Y,45,,NO
hwfscoe9j8ornho65c9x,50,male,literal,21547,5993,5904,55903,76634,131176,17784,6962,12002,15343,3092,16174,5151,56599,4004,92364,526813,1,2,"Although devastating, Jason seems to be improving nicely after receiving his chemo treatments.  Expect him to recover back to full health quite soon. ",5,3,5,N,N,M,A,25-50k,Y,67,How generous are people when presented with a certain situation.,
hwxy1d9j9t9merew2vmw,35,male,literal,8920,1981,3509,89911,31635,47526,5691,3871,2837,3271,2039,6549,2311,11315,1805,9043,233121,1,2,He experienced multiple complications leading to a myriad of issues including lymphoma. He must undergo many surgeries as well as chemotherapy to improve his situation.,0,6,6,N,Y,F,B,<10k,Y,23,Generosity,
hxp6dy0vdefp0yjok9ro,15,female,literal,79608,2069,3379,152953,80515,158250,13744,8278,6936,2624,16001,49844,3674,31014,1792,69071,680060,1,2,"Jennifer is currently undergoing chemotherapy for Stage II Lymphoma. Her best friend is helping her with many of the expenses, as she will be having chemotherapy for the next 3 to 4 months. ",5,4,6,N,Y,F,B,10-25k,Y,33,,
hxuzavagmvdhnfq7we0a,20,male,journey,83014,3316,4449,34339,106140,87896,8609,3519,6535,3960,4517,11137,21537,3839,2547,5182,391146,1,2,He is a strong young man that has quite a journey ahead of him with chemo treatments and radiation down the road.  He has Lymphoma and is going to fight hard to recover from it.  I a sm sure there are many expenses he will have to face but if had help would allow him to focus on getting healthy.,6,3,3,N,Y,F,B,100-150k,Y,55,,
